"GEO_ID","NAME","GEO_ID_F","NAICS2012","INDLEVEL","NAICS2012_LABEL","NAICS2012_F","SUBSECTOR","INDGROUP","SECTOR","COMM","COMM_LABEL","YEAR","VAL","TON","TMILE","AVGMILE","VAL_S","TON_S","TMILE_S","AVGMILE_S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","06","Milled grain products and preparations, and bakery products","2017","933","S","78","192","45.0","S","38.9","48.2"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","07","Other prepared foodstuffs and fats and oils","2017","7767","3035","668","85","16.7","19.5","31.0","14.4"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","08","Alcoholic beverages","2017","S","1","S","S","S","36.9","S","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","09","Tobacco products","2017","23306","481","132","195","21.3","16.9","28.8","26.9"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","10","Monumental or building stone","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","11","Natural sands","2017","118","1763","S","S","40.7","40.8","S","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","12","Gravel and crushed stone (excludes dolomite and slate)","2017","270","S","S","151","40.4","S","S","25.4"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","13","Other non-metallic minerals, not elsewhere classified ","2017","1435","3051","396","89","17.2","30.1","20.4","14.0"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","14","Metallic ores and concentrates","2017","21","4","S","1228","47.1","45.4","S","30.8"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","15","Coal","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","17","Gasoline and aviation turbine fuel","2017","133","153","2","16","32.1","39.0","26.0","12.1"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","18","Fuel oils","2017","458","695","27","S","35.6","37.5","43.6","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","19","Other coal and petroleum products, not elsewhere classified","2017","276","S","S","35","31.1","S","S","28.5"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","20","Basic chemicals","2017","3385","3892","2488","S","8.4","14.6","38.1","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","21","Pharmaceutical products","2017","336","16","4","497","26.5","44.1","32.5","14.8"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","22","Fertilizers","2017","27889","72777","7779","60","6.5","5.7","13.5","9.7"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","23","Other chemical products and preparations, not elsewhere classified","2017","40167","6680","1098","225","8.2","15.9","12.8","23.0"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","24","Plastics and rubber","2017","7586","1343","466","421","29.0","14.1","19.5","18.0"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","25","Logs and other wood in the rough","2017","S","S","S","81","S","S","S","34.3"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","26","Wood products","2017","649","S","S","S","47.5","S","S","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","27","Pulp, newsprint, paper, and paperboard","2017","121","44","2","385","17.9","41.5","22.3","23.6"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","28","Paper or paperboard articles","2017","2564","430","318","946","22.7","29.5","31.3","13.1"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","29","Printed products","2017","13726","1544","668","683","18.0","24.6","26.5","11.6"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","30","Textiles, leather, and articles of textiles or leather","2017","3460","874","531","1057","12.2","39.1","46.8","8.6"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","31","Non-metallic mineral products","2017","1005","1028","189","474","16.2","41.9","40.1","16.5"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","371","177","7","358","31.3","42.7","34.1","34.6"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","33","Articles of base metal","2017","596","62","25","381","15.6","27.5","47.5","30.0"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","34","Machinery","2017","1144","182","41","343","40.2","45.7","44.6","26.5"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","35","Electronic and other electrical equipment and components, and office equipment","2017","2701","39","38","1018","45.8","28.4","42.4","13.4"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","36","Motorized and other vehicles (includes parts)","2017","497","S","S","454","40.0","S","S","20.7"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","37","Transportation equipment, not elsewhere classified","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","38","Precision instruments and apparatus","2017","S","2","1","445","S","23.9","41.0","31.7"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","257","S","S","787","36.4","S","S","18.7"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","40","Miscellaneous manufactured products","2017","12537","1466","676","713","24.4","16.3","22.0","13.8"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","41","Waste and scrap","2017","S","315","42","132","S","36.8","45.9","36.0"
"0100000US","United States","null","4249","4","Miscellaneous nondurable goods merchant wholesalers","null","424","4249","42","43","Mixed freight","2017","104572","14711","2137","230","6.3","12.8","7.4","14.5"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","0000","All Commodities","2017","540509","24336","18749","1149","2.4","8.0","7.7","3.5"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","01","Animals and fish (live)","2017","S","S","S","1768","S","S","S","38.1"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","02","Cereal grains (includes seed)","2017","22","49","S","1419","48.2","38.2","S","33.4"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","4819","301","298","1254","26.7","27.4","44.9","8.0"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","04","Animal feed, eggs, honey, and other products of animal origin","2017","S","S","S","1131","S","S","S","8.9"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","05","Meat, poultry, fish, seafood, and their preparations","2017","S","S","S","1160","S","S","S","31.8"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","06","Milled grain products and preparations, and bakery products","2017","881","83","37","889","30.8","36.3","28.2","16.1"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","07","Other prepared foodstuffs and fats and oils","2017","5520","464","330","981","29.2","12.8","20.8","8.3"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","08","Alcoholic beverages","2017","3356","S","101","1327","43.3","S","33.5","9.1"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","09","Tobacco products","2017","3940","277","221","1189","17.9","41.9","43.9","6.6"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","10","Monumental or building stone","2017","18","39","21","556","17.2","19.9","33.8","21.8"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","11","Natural sands","2017","S","17","18","1163","S","44.2","46.2","21.3"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","12","Gravel and crushed stone (excludes dolomite and slate)","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","13","Other non-metallic minerals, not elsewhere classified ","2017","S","S","S","1355","S","S","S","18.8"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","14","Metallic ores and concentrates","2017","S","Z","Z","3097","S","32.0","34.7","6.6"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","17","Gasoline and aviation turbine fuel","2017","Z","S","S","S","4.2","S","S","S"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","19","Other coal and petroleum products, not elsewhere classified","2017","S","S","S","1287","S","S","S","20.4"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","20","Basic chemicals","2017","7893","107","99","1139","30.9","28.8","44.1","16.8"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","21","Pharmaceutical products","2017","126452","906","500","740","5.9","14.5","23.8","9.1"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","22","Fertilizers","2017","1","S","Z","1316","23.2","S","26.2","34.7"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","23","Other chemical products and preparations, not elsewhere classified","2017","19168","1139","1059","1073","24.5","30.2","41.6","9.4"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","24","Plastics and rubber","2017","11814","753","467","1538","14.7","10.8","20.5","12.9"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","25","Logs and other wood in the rough","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","26","Wood products","2017","1147","134","114","997","33.4","37.2","38.4","9.0"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","27","Pulp, newsprint, paper, and paperboard","2017","1524","S","S","S","43.3","S","S","S"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","28","Paper or paperboard articles","2017","4426","1134","559","538","21.8","27.0","41.5","21.2"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","29","Printed products","2017","11170","309","324","1209","31.4","36.1","39.3","5.2"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","30","Textiles, leather, and articles of textiles or leather","2017","81415","2221","2333","1245","12.5","18.4","17.1","4.6"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","31","Non-metallic mineral products","2017","3195","357","320","1413","29.7","32.6","35.0","9.6"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","1295","120","90","1026","23.8","23.4","23.8","13.8"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","33","Articles of base metal","2017","6234","456","380","1226","21.9","23.0","23.8","6.7"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","34","Machinery","2017","7110","409","480","1139","25.1","31.3","44.0","5.6"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","35","Electronic and other electrical equipment and components, and office equipment","2017","42338","912","1092","1499","13.2","10.7","11.1","5.8"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","36","Motorized and other vehicles (includes parts)","2017","16447","859","820","1212","10.8","9.2","12.1","6.4"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","37","Transportation equipment, not elsewhere classified","2017","S","6","S","1195","S","48.4","S","11.4"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","38","Precision instruments and apparatus","2017","10053","149","157","1403","23.7","23.9","23.8","8.1"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","7179","894","815","1142","20.8","29.7","32.0","8.6"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","40","Miscellaneous manufactured products","2017","129155","7758","5261","1235","8.5","17.2","16.1","4.3"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","41","Waste and scrap","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4541","4","Electronic shopping and mail-order houses","null","454","4541","44","43","Mixed freight","2017","30052","2651","1224","719","18.4","12.8","30.3","9.0"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","0000","All Commodities","2017","33824","53732","1143","21","3.0","4.3","4.9","7.1"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","01","Animals and fish (live)","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","02","Cereal grains (includes seed)","2017","S","S","S","28","S","S","S","32.4"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","S","S","S","29","S","S","S","26.0"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","04","Animal feed, eggs, honey, and other products of animal origin","2017","S","S","S","18","S","S","S","14.6"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","07","Other prepared foodstuffs and fats and oils","2017","Z","S","S","9","42.8","S","S","13.2"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","08","Alcoholic beverages","2017","S","S","S","13","S","S","S","23.7"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","09","Tobacco products","2017","Z","Z","Z","8","18.5","42.2","42.2","Z"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","12","Gravel and crushed stone (excludes dolomite and slate)","2017","1","17","Z","7","43.7","42.8","45.1","14.7"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","13","Other non-metallic minerals, not elsewhere classified ","2017","5","20","S","S","35.0","38.1","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","14","Metallic ores and concentrates","2017","S","S","S","6","S","S","S","48.3"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","15","Coal","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","17","Gasoline and aviation turbine fuel","2017","1675","2674","80","20","12.5","15.3","18.0","12.0"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","18","Fuel oils","2017","16055","28700","489","13","5.5","8.6","11.6","2.5"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","19","Other coal and petroleum products, not elsewhere classified","2017","15695","21509","545","25","5.2","6.1","6.7","9.3"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","20","Basic chemicals","2017","S","S","S","23","S","S","S","32.1"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","21","Pharmaceutical products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","22","Fertilizers","2017","S","91","S","23","S","49.9","S","11.7"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","23","Other chemical products and preparations, not elsewhere classified","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","24","Plastics and rubber","2017","S","S","S","11","S","S","S","9.6"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","25","Logs and other wood in the rough","2017","27","109","2","21","35.8","36.9","36.8","8.4"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","26","Wood products","2017","S","36","1","S","S","35.7","41.6","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","28","Paper or paperboard articles","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","29","Printed products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","30","Textiles, leather, and articles of textiles or leather","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","31","Non-metallic mineral products","2017","Z","1","S","11","18.3","48.7","S","15.7"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","33","Articles of base metal","2017","12","S","S","S","42.5","S","S","S"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","34","Machinery","2017","41","S","S","23","31.1","S","S","15.6"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","35","Electronic and other electrical equipment and components, and office equipment","2017","S","S","S","14","S","S","S","11.6"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","36","Motorized and other vehicles (includes parts)","2017","13","S","S","15","40.6","S","S","12.4"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","38","Precision instruments and apparatus","2017","S","S","S","15","S","S","S","30.9"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","S","S","S","7","S","S","S","31.3"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","40","Miscellaneous manufactured products","2017","2","S","S","25","33.5","S","S","19.9"
"0100000US","United States","null","45431","5","Fuel dealers","null","454","4543","44","43","Mixed freight","2017","S","S","S","11","S","S","S","22.8"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","0000","All Commodities","2017","1182016","274944","56617","687","2.7","4.5","4.5","6.5"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","01","Animals and fish (live)","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","02","Cereal grains (includes seed)","2017","1202","S","S","S","46.9","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","03","Agricultural products (excludes animal feed, cereal grains, and forage products)","2017","10978","8635","1825","S","31.4","42.3","34.8","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","04","Animal feed, eggs, honey, and other products of animal origin","2017","8355","3364","1156","450","17.1","21.4","22.7","13.5"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","05","Meat, poultry, fish, seafood, and their preparations","2017","13377","3659","1580","S","15.5","10.1","27.8","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","06","Milled grain products and preparations, and bakery products","2017","12565","4024","1006","55","11.6","14.5","9.9","13.0"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","07","Other prepared foodstuffs and fats and oils","2017","33653","14662","4661","283","11.0","21.2","30.2","17.3"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","08","Alcoholic beverages","2017","257","54","S","S","39.7","41.2","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","09","Tobacco products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","10","Monumental or building stone","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","11","Natural sands","2017","S","157","12","93","S","41.6","33.4","30.5"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","12","Gravel and crushed stone (excludes dolomite and slate)","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","13","Other non-metallic minerals, not elsewhere classified ","2017","539","205","25","332","43.0","21.5","21.2","14.0"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","14","Metallic ores and concentrates","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","15","Coal","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","17","Gasoline and aviation turbine fuel","2017","14010","21529","804","38","13.5","13.5","14.3","10.1"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","18","Fuel oils","2017","4374","7756","130","18","15.0","14.7","24.7","12.0"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","19","Other coal and petroleum products, not elsewhere classified","2017","2285","6002","259","372","37.1","36.7","28.2","27.2"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","20","Basic chemicals","2017","2929","1216","123","588","28.9","12.5","13.2","14.6"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","21","Pharmaceutical products","2017","65381","1953","586","507","20.4","12.2","18.2","14.4"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","22","Fertilizers","2017","725","1694","277","108","22.2","23.0","29.3","19.5"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","23","Other chemical products and preparations, not elsewhere classified","2017","38647","3713","1745","749","27.2","14.7","25.6","4.5"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","24","Plastics and rubber","2017","13633","2107","900","640","17.0","18.9","17.7","11.3"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","25","Logs and other wood in the rough","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","26","Wood products","2017","7092","7732","1376","550","12.5","11.8","15.2","15.0"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","27","Pulp, newsprint, paper, and paperboard","2017","1706","825","S","347","34.0","24.6","S","16.8"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","28","Paper or paperboard articles","2017","7300","1565","847","447","26.6","9.4","13.6","13.5"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","29","Printed products","2017","7243","830","484","681","31.7","17.8","11.5","6.7"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","30","Textiles, leather, and articles of textiles or leather","2017","149855","5290","3677","909","3.8","6.4","9.0","5.1"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","31","Non-metallic mineral products","2017","4703","2776","666","683","17.6","14.2","23.3","8.1"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","32","Base metal in primary or semi-finished forms and in finished basic shapes","2017","356","91","33","384","34.0","35.8","30.0","12.6"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","33","Articles of base metal","2017","7029","712","331","911","16.3","25.0","13.4","4.9"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","34","Machinery","2017","25077","2563","1034","569","8.5","7.9","14.4","7.1"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","35","Electronic and other electrical equipment and components, and office equipment","2017","51201","3758","2129","428","7.4","18.8","10.5","12.9"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","36","Motorized and other vehicles (includes parts)","2017","45778","5239","1531","490","9.2","8.2","6.3","6.9"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","37","Transportation equipment, not elsewhere classified","2017","S","S","S","451","S","S","S","45.8"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","38","Precision instruments and apparatus","2017","8630","228","212","714","19.5","17.0","23.0","6.1"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","39","Furniture, mattresses and mattress supports, lamps, lighting fittings, and illuminated signs","2017","29156","4573","1546","512","14.6","11.9","12.2","5.8"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","40","Miscellaneous manufactured products","2017","42156","3699","1417","789","16.7","23.0","18.6","3.6"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","41","Waste and scrap","2017","S","3","S","S","S","39.9","S","S"
"0100000US","United States","null","4931(CF1)","4","Warehousing and storage(CF1)","CF1","493","4931","48","43","Mixed freight","2017","571058","150370","25083","548","5.5","5.6","4.8","6.8"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","0000","All Commodities","2017","23874","4055","695","92","16.0","18.6","23.1","35.7"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","06","Milled grain products and preparations, and bakery products","2017","3","Z","S","1406","32.5","49.6","S","2.2"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","07","Other prepared foodstuffs and fats and oils","2017","4","Z","Z","1235","35.5","34.2","38.6","20.1"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","20","Basic chemicals","2017","S","S","S","1156","S","S","S","46.2"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","21","Pharmaceutical products","2017","S","S","S","S","S","S","S","S"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","23","Other chemical products and preparations, not elsewhere classified","2017","S","S","S","288","S","S","S","34.7"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","24","Plastics and rubber","2017","11","Z","1","1350","44.4","39.3","41.2","13.8"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","26","Wood products","2017","5","3","S","765","42.6","49.0","S","18.2"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","27","Pulp, newsprint, paper, and paperboard","2017","118","S","S","429","28.9","S","S","32.3"
"0100000US","United States","null","5111(CF2)","4","Newspaper, periodical, book, and directory publishers(CF2)","CF2","511","5111","51","28","Paper or paperboard articles","2017","126","14","2","919","28.8","38.8","20.7","12.6"
