GeoFips,GeoName,LineCode,Description,2014,2015,2016,2017,2018,2019,2020
34000,New Jersey,15,      Housing and utilities,73861.2,74450.1,76848.5,78227.6,81933.6,84177.2,86637.1
34000,New Jersey,16,      Health care,58229.2,61689.4,64714.6,67010.3,69846.8,73473.2,69506.9
34000,New Jersey,17,      Transportation services,12463.7,12619,13172.9,13593.7,14233.5,14801.3,9784.6
34000,New Jersey,18,      Recreation services,15362.4,15867.1,16482.6,16907.1,17455.2,17524.6,13122.3
34000,New Jersey,19,      Food services and accommodations,21075.9,22064.3,23082.3,23998.9,25320.8,26379.2,20474.6
34000,New Jersey,20,      Financial services and insurance,31235.1,32540.3,32403.7,34137.2,36265.2,36339.4,36812.7
34000,New Jersey,21,      Other services,31671.3,32622.5,34154.6,34546.1,36960.9,38913.6,37581.2
34000,New Jersey,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),23327.6,23327,24735.7,25224.1,26969.6,26979.4,30059.5
34000,New Jersey,23,      Gross output of nonprofit institutions,59982.1,61801.4,64920.4,65998.2,69703.7,71983.7,72835
34000,New Jersey,24,      Less: Receipts from sales of goods and services by nonprofit institutions,36654.4,38474.4,40184.7,40774.2,42734.1,45004.4,42775.5
35000,New Mexico,1,Personal consumption expenditures,65847.2,67605.3,69085.3,71261.9,74539.8,76039.3,74276.4
35000,New Mexico,2,  Goods,22959.6,23140.2,23126.3,23683,24840.1,24471.7,25085.2
35000,New Mexico,3,    Durable goods,7158.3,7508.5,7552,7721.8,8144.3,8197.6,8559.9
35000,New Mexico,4,      Motor vehicles and parts,2990.6,3206.6,3171.9,3248.6,3423,3348.1,3454.9
35000,New Mexico,5,      Furnishings and durable household equipment,1562.3,1617.8,1655.2,1712,1830.7,1897.1,2070.8
35000,New Mexico,6,      Recreational goods and vehicles,1307.7,1340.8,1379.8,1399.2,1507.4,1574.5,1736.3
35000,New Mexico,7,      Other durable goods,1297.8,1343.3,1345.1,1362,1383.3,1377.9,1298
35000,New Mexico,8,    Nondurable goods,15801.4,15631.7,15574.3,15961.2,16695.8,16274.1,16525.3
35000,New Mexico,9,      Food and beverages purchased for off-premises consumption,5653.2,5860.4,5957,6046,6159.8,6233.9,6926.2
35000,New Mexico,10,      Clothing and footwear,1722.8,1736.9,1787,1785.7,1808.4,1809,1660.4
35000,New Mexico,11,      Gasoline and other energy goods,3400.3,2769.7,2395.8,2556.1,2977,2291.8,1626.3
35000,New Mexico,12,      Other nondurable goods,5025.1,5264.8,5434.5,5573.4,5750.5,5939.5,6312.4
35000,New Mexico,13,  Services,42887.5,44465.1,45959,47578.9,49699.7,51567.5,49191.1
35000,New Mexico,14,    Household consumption expenditures (for services),40761.9,42301.4,43646.6,45146,47144.5,49016.2,46208.7
35000,New Mexico,15,      Housing and utilities,11842,12102.4,12358,12879.5,13097.1,13607.4,14056.1
35000,New Mexico,16,      Health care,11468.1,12163.5,12659.6,12950.6,13569,14280.2,13517.5
35000,New Mexico,17,      Transportation services,1799.6,1788.2,1851.3,1914.3,2028.6,2124,1645.6
35000,New Mexico,18,      Recreation services,2016.7,2076.2,2110.6,2177.3,2251.3,2257,1649
35000,New Mexico,19,      Food services and accommodations,4964.2,5208.3,5396.1,5488.3,5753,5989.4,4643
35000,New Mexico,20,      Financial services and insurance,4643.7,4876.5,5099.4,5449,5928.8,5894.3,5994.6
35000,New Mexico,21,      Other services,4027.7,4086.3,4171.6,4286.8,4516.6,4863.7,4703
35000,New Mexico,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2125.6,2163.6,2312.4,2432.9,2555.3,2551.4,2982.4
35000,New Mexico,23,      Gross output of nonprofit institutions,6831.4,7248.5,7760,8017.2,8467.7,8829.5,8958.2
35000,New Mexico,24,      Less: Receipts from sales of goods and services by nonprofit institutions,4705.8,5084.8,5447.7,5584.3,5912.5,6278.2,5975.8
36000,New York,1,Personal consumption expenditures,831917.2,859339.4,887610.6,926038.3,976857.3,1015020.4,961707.3
36000,New York,2,  Goods,242189.5,246921.6,250105.8,259879.8,272736,283604.3,288289.3
36000,New York,3,    Durable goods,71576.7,73276.8,74292.1,76435.3,80421.7,82634.9,84196.6
36000,New York,4,      Motor vehicles and parts,20452.6,21649.2,21720.5,22469.3,23209.1,22912.8,22605.5
36000,New York,5,      Furnishings and durable household equipment,18513.2,19346.8,19918.8,20673.7,21973.6,23043.3,23724.1
36000,New York,6,      Recreational goods and vehicles,19287.3,18717,19051.2,19510.2,20967.4,22038.4,24055.6
36000,New York,7,      Other durable goods,13323.6,13563.8,13601.6,13782.1,14271.6,14640.4,13811.3
36000,New York,8,    Nondurable goods,170612.8,173644.8,175813.7,183444.4,192314.4,200969.4,204092.7
36000,New York,9,      Food and beverages purchased for off-premises consumption,53352.3,54709.1,55543.9,57609.9,60058.8,62597.1,68632.7
36000,New York,10,      Clothing and footwear,28158.2,28580,28890.1,29009.4,29972.8,30876.3,25579.1
36000,New York,11,      Gasoline and other energy goods,15440.1,11967.2,10390.6,11724.9,13285.7,12870.1,9099.7
36000,New York,12,      Other nondurable goods,73662.2,78388.5,80989,85100.2,88997.1,94625.9,100781.3
36000,New York,13,  Services,589727.7,612417.8,637504.8,666158.6,704121.3,731416.1,673418
36000,New York,14,    Household consumption expenditures (for services),556155.4,577927.6,599891.6,627242.2,661992.3,689548.5,625320.9
36000,New York,15,      Housing and utilities,151323.8,152932.6,156647.2,161518.7,168429.5,175021.8,180971.3
36000,New York,16,      Health care,136022.6,142793.4,150511.6,156540.1,166335.4,175469.2,166004.1
36000,New York,17,      Transportation services,30486.3,32518.1,33462.4,35533.7,38149.4,39761.7,24379.1
36000,New York,18,      Recreation services,30868,32444.8,34317.8,34938.8,35990.4,36925.2,25321.9
36000,New York,19,      Food services and accommodations,57084.9,60650.1,63976.2,68064.8,71672.2,75149.7,48830.3
36000,New York,20,      Financial services and insurance,75225.9,78141.8,78329.3,84240.1,91336,93529.5,95982.5
36000,New York,21,      Other services,75144,78446.9,82647,86406,90079.5,93691.4,83831.8
36000,New York,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),33572.3,34490.2,37613.2,38916.4,42129,41867.6,48097.1
36000,New York,23,      Gross output of nonprofit institutions,114767.6,117373.7,124894.3,130125.5,139360.3,144807.1,144672.8
36000,New York,24,      Less: Receipts from sales of goods and services by nonprofit institutions,81195.3,82883.5,87281.1,91209.2,97231.3,102939.6,96575.7
37000,North Carolina,1,Personal consumption expenditures,327458.8,337936.4,350566.6,367666.8,388542.8,407915.8,405953.5
37000,North Carolina,2,  Goods,118182,119858.6,122663.9,127814.6,134702.2,140919.8,149739.7
37000,North Carolina,3,    Durable goods,37987.2,40220.9,41797.6,43457.1,46112.5,48716.4,52888.4
37000,North Carolina,4,      Motor vehicles and parts,14285.7,15538.1,16161.8,16709.9,17336.1,17491.4,18550.9
37000,North Carolina,5,      Furnishings and durable household equipment,8431.2,8962.5,9459.8,9870,10663.1,11314.4,12499
37000,North Carolina,6,      Recreational goods and vehicles,10040.6,10186.8,10545.9,11111.2,12166.2,13763.4,15822.2
37000,North Carolina,7,      Other durable goods,5229.8,5533.5,5630.1,5766,5947.1,6147.3,6016.3
37000,North Carolina,8,    Nondurable goods,80194.8,79637.7,80866.3,84357.5,88589.7,92203.4,96851.3
37000,North Carolina,9,      Food and beverages purchased for off-premises consumption,26813.5,27532.6,28087.6,29074.9,30125,31945.8,36786.5
37000,North Carolina,10,      Clothing and footwear,10000.2,10230.5,10563.1,10653.2,10965.7,11417.5,10785.5
37000,North Carolina,11,      Gasoline and other energy goods,13151,9735.2,8763.2,9880.5,11480.8,11096.4,8249.8
37000,North Carolina,12,      Other nondurable goods,30230.3,32139.4,33452.4,34748.8,36018.2,37743.8,41029.5
37000,North Carolina,13,  Services,209276.8,218077.7,227902.8,239852.2,253840.6,266996,256213.8
37000,North Carolina,14,    Household consumption expenditures (for services),207884.5,216922.5,226462.9,238491.2,252436.4,266028.4,253103.7
37000,North Carolina,15,      Housing and utilities,60608.4,62115.5,63455.4,65669.5,68875.8,72016.7,74877
37000,North Carolina,16,      Health care,53176.9,55130.7,58254.1,62404.3,66194.8,70605.9,66259.5
37000,North Carolina,17,      Transportation services,7917.3,8600.3,9290.3,9839.6,10385.3,11144,9005
37000,North Carolina,18,      Recreation services,12343.7,13077.6,14010.7,14425,15201.6,15830,12871
37000,North Carolina,19,      Food services and accommodations,21540,23076.7,24274.2,25547.2,26787.7,28247.5,23977.7
37000,North Carolina,20,      Financial services and insurance,24176.3,25650.7,26032.5,27870.5,30114.9,30917.6,31651.3
37000,North Carolina,21,      Other services,28121.9,29270.9,31145.6,32735.1,34876.1,37266.7,34462.1
37000,North Carolina,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1392.3,1155.3,1439.8,1361,1404.3,967.6,3110.1
37000,North Carolina,23,      Gross output of nonprofit institutions,24226,25269.7,27096.1,29367.4,31323.6,33033.7,33041
37000,North Carolina,24,      Less: Receipts from sales of goods and services by nonprofit institutions,22833.7,24114.4,25656.2,28006.4,29919.4,32066.2,29930.9
38000,North Dakota,1,Personal consumption expenditures,32422.6,33195.7,32848.8,33021.3,34104.5,34835.9,33631.3
38000,North Dakota,2,  Goods,11141.2,10971,10478.5,10335,10651.9,10693.8,11109.9
38000,North Dakota,3,    Durable goods,3947.2,4035.3,3874,3835.7,3993.8,4027,4386.6
38000,North Dakota,4,      Motor vehicles and parts,1456.4,1480.8,1378.5,1406,1460,1453.1,1572.1
38000,North Dakota,5,      Furnishings and durable household equipment,926.2,950.1,909.8,867.9,902,915.6,1000.3
38000,North Dakota,6,      Recreational goods and vehicles,1090.4,1118.2,1114.3,1109.5,1177.3,1203.3,1377.2
38000,North Dakota,7,      Other durable goods,474.2,486.2,471.4,452.2,454.5,455,437.1
38000,North Dakota,8,    Nondurable goods,7194,6935.7,6604.5,6499.3,6658.1,6666.8,6723.3
38000,North Dakota,9,      Food and beverages purchased for off-premises consumption,2253,2284.8,2284.2,2251.2,2274.9,2282,2462.3
38000,North Dakota,10,      Clothing and footwear,1038.8,1047.6,1018.7,956.6,951.8,944,892.7
38000,North Dakota,11,      Gasoline and other energy goods,1311.5,934,682.9,691.3,768.9,726.5,512.2
38000,North Dakota,12,      Other nondurable goods,2590.7,2669.4,2618.6,2600.2,2662.5,2714.2,2856.1
38000,North Dakota,13,  Services,21281.4,22224.7,22370.4,22686.3,23452.6,24142,22521.4
38000,North Dakota,14,    Household consumption expenditures (for services),20171.4,21030.9,21079.5,21315.4,22004.8,22650.3,20876
38000,North Dakota,15,      Housing and utilities,5097.5,5348.7,5370,5279.3,5268.5,5194.1,5164.4
38000,North Dakota,16,      Health care,5652.1,6067.5,6400.2,6674.5,6909.9,7345.7,6886.1
38000,North Dakota,17,      Transportation services,1277.1,1198.5,1007.9,990.1,1058.9,1123.6,946.5
38000,North Dakota,18,      Recreation services,1041.5,1037.2,968.9,959.8,1012.2,1066.4,807.5
38000,North Dakota,19,      Food services and accommodations,2252.7,2256.8,2134.3,2097.7,2155.5,2210.4,1749.8
38000,North Dakota,20,      Financial services and insurance,2582.5,2745,2751.1,2839.8,2908.1,2889.9,2833
38000,North Dakota,21,      Other services,2268.2,2377.1,2447.2,2474.1,2691.8,2820.1,2488.8
38000,North Dakota,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1110,1193.8,1290.8,1370.9,1447.8,1491.7,1645.4
38000,North Dakota,23,      Gross output of nonprofit institutions,2893.3,3143.7,3338.1,3494.7,3643.6,3922,3919.5
38000,North Dakota,24,      Less: Receipts from sales of goods and services by nonprofit institutions,1783.3,1949.9,2047.3,2123.7,2195.8,2430.3,2274.1
39000,Ohio,1,Personal consumption expenditures,407208.5,419361.5,431492.2,446452.4,463473.6,475942.2,466159.7
39000,Ohio,2,  Goods,136852.2,138680.6,140660.4,146892.2,151548.8,154137.9,160334.8
39000,Ohio,3,    Durable goods,42738.2,44881.3,46258.3,48154.1,50154.5,51229.1,55136.1
39000,Ohio,4,      Motor vehicles and parts,15953.4,16985.6,17003,17716.2,18234.6,18148.9,19110
39000,Ohio,5,      Furnishings and durable household equipment,9208.3,9764,10205,10816.6,11494.7,11927.8,13216
39000,Ohio,6,      Recreational goods and vehicles,11225.8,11712.2,12523.3,13131.5,13874.7,14539.1,16414
39000,Ohio,7,      Other durable goods,6350.8,6419.6,6527,6489.7,6550.5,6613.3,6396.1
39000,Ohio,8,    Nondurable goods,94114,93799.3,94402.1,98738.1,101394.4,102908.8,105198.8
39000,Ohio,9,      Food and beverages purchased for off-premises consumption,32612.2,33735,34583.8,36443.8,37097.6,37716.6,41397.2
39000,Ohio,10,      Clothing and footwear,11178.4,11290.6,11551.9,11595.4,11551.9,11503.2,10849.2
39000,Ohio,11,      Gasoline and other energy goods,15827.4,12328.9,10709.3,11845.1,13037,12468.9,8834.1
39000,Ohio,12,      Other nondurable goods,34496.1,36444.7,37557.1,38853.8,39707.8,41220,44118.3
39000,Ohio,13,  Services,270356.3,280680.9,290831.8,299560.3,311924.8,321804.4,305824.9
39000,Ohio,14,    Household consumption expenditures (for services),250894.6,260863.8,269962.4,278071.8,289596.9,299437.4,280924.2
39000,Ohio,15,      Housing and utilities,67261,68414.1,70670.4,72055.9,74797.4,76393.7,77921.5
39000,Ohio,16,      Health care,78247.1,82422.6,85896.5,87578.1,90018,93945.5,87782
39000,Ohio,17,      Transportation services,9498.9,9927.2,10193.5,10525.2,11065,11793.7,9637
39000,Ohio,18,      Recreation services,14194.6,14798.9,15460,16297.3,16877.9,17234.6,12357.6
39000,Ohio,19,      Food services and accommodations,24455.6,25797.5,26377.2,26930.9,27949.1,28965.8,24694.6
39000,Ohio,20,      Financial services and insurance,25769.5,27489.2,28452.4,30929.6,33910.8,34814.9,35758.9
39000,Ohio,21,      Other services,31467.9,32014.4,32912.5,33754.8,34978.8,36289.2,32772.5
39000,Ohio,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),19461.7,19817,20869.5,21488.5,22327.8,22366.9,24900.7
39000,Ohio,23,      Gross output of nonprofit institutions,55866.3,57827,60113.3,60681.1,62895.3,64948.4,64403.9
39000,Ohio,24,      Less: Receipts from sales of goods and services by nonprofit institutions,36404.6,38010,39243.9,39192.6,40567.4,42581.5,39503.2
40000,Oklahoma,1,Personal consumption expenditures,122016,124016.6,126280.4,129593,135983,138946.2,137469.2
40000,Oklahoma,2,  Goods,44624.3,44482.5,44350.7,45150.3,47320.1,47886.6,50002.3
40000,Oklahoma,3,    Durable goods,14851.4,15469.9,15484.4,15611.9,16370.4,16526,18006.4
40000,Oklahoma,4,      Motor vehicles and parts,6920.3,7202,7134.8,7151.5,7578.8,7552.8,8227.5
40000,Oklahoma,5,      Furnishings and durable household equipment,3019.5,3147.8,3211.7,3259.6,3481,3632.4,4078.2
40000,Oklahoma,6,      Recreational goods and vehicles,2908.4,3010.3,3049.3,3121.8,3176.8,3184.2,3645.5
40000,Oklahoma,7,      Other durable goods,2003.2,2109.8,2088.5,2079,2133.7,2156.6,2055.2
40000,Oklahoma,8,    Nondurable goods,29772.9,29012.6,28866.3,29538.4,30949.7,31360.6,31995.9
40000,Oklahoma,9,      Food and beverages purchased for off-premises consumption,8522.5,8675.5,8767.2,8971.9,9217.2,9442.9,10527.4
40000,Oklahoma,10,      Clothing and footwear,3937.3,4062.5,4192.3,4166.6,4278.7,4371.8,4272
40000,Oklahoma,11,      Gasoline and other energy goods,6790.7,5223.4,4651.9,4890.9,5580.5,5263.5,3893.1
40000,Oklahoma,12,      Other nondurable goods,10522.3,11051.2,11254.8,11509,11873.3,12282.4,13303.4
40000,Oklahoma,13,  Services,77391.7,79534.1,81929.7,84442.7,88663,91059.6,87466.9
40000,Oklahoma,14,    Household consumption expenditures (for services),75713.2,77971.2,80012.3,82231.8,86458.2,88980.8,84583.9
40000,Oklahoma,15,      Housing and utilities,21727.7,21629.4,22135.9,22561.1,23792.8,23989.1,24491
40000,Oklahoma,16,      Health care,21137,22410.4,23329.2,23886.8,25056.6,26245.6,24366.1
40000,Oklahoma,17,      Transportation services,2944,2975.4,3058.5,3243.7,3502.3,3600.7,3050.9
40000,Oklahoma,18,      Recreation services,3934,4042.8,4149.4,4224.6,4389.8,4455.9,3416.9
40000,Oklahoma,19,      Food services and accommodations,8558.5,9138,9349.7,9620.9,10050,10264.8,9092
40000,Oklahoma,20,      Financial services and insurance,7992.4,8310.6,8357.9,8857.2,9535.7,9802,10113.4
40000,Oklahoma,21,      Other services,9419.6,9464.6,9631.6,9837.5,10131,10622.9,10053.5
40000,Oklahoma,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1678.5,1562.9,1917.5,2211,2204.8,2078.7,2883
40000,Oklahoma,23,      Gross output of nonprofit institutions,12350.2,12907.3,13503.1,14174.8,14727,15339.1,15154
40000,Oklahoma,24,      Less: Receipts from sales of goods and services by nonprofit institutions,10671.7,11344.5,11585.7,11963.8,12522.3,13260.4,12271
41000,Oregon,1,Personal consumption expenditures,139805.2,146766.3,153768.8,163337.5,172989.3,180750.1,178375.4
41000,Oregon,2,  Goods,47385.5,48668,49741.3,52833.5,56062.7,57795.9,61071.7
41000,Oregon,3,    Durable goods,15982,17176.1,18196.1,19708.6,21020.8,21720.9,23431.7
41000,Oregon,4,      Motor vehicles and parts,4745.7,5299.8,5701.6,6238.8,6491,6395.1,6751.1
41000,Oregon,5,      Furnishings and durable household equipment,3803.2,4111,4342.1,4693,5103.8,5385.7,5873.4
41000,Oregon,6,      Recreational goods and vehicles,5291.5,5528,5919.2,6461.7,7000.4,7454.5,8359.7
41000,Oregon,7,      Other durable goods,2141.5,2237.2,2233.1,2315,2425.7,2485.6,2447.5
41000,Oregon,8,    Nondurable goods,31403.6,31491.9,31545.2,33124.9,35041.9,36075.1,37640
41000,Oregon,9,      Food and beverages purchased for off-premises consumption,12850.6,13277.7,13291.3,13685.9,14175.3,14731.6,16660.8
41000,Oregon,10,      Clothing and footwear,4297.2,4408,4464.5,4643.2,4861.3,5014.6,4825.9
41000,Oregon,11,      Gasoline and other energy goods,4534.1,3590.4,3261.5,3777.4,4367.5,4162.9,3000.9
41000,Oregon,12,      Other nondurable goods,9721.6,10215.8,10527.9,11018.3,11637.8,12166,13152.5
41000,Oregon,13,  Services,92419.6,98098.2,104027.5,110504,116926.6,122954.1,117303.7
41000,Oregon,14,    Household consumption expenditures (for services),87574.5,92989.4,98454,104720.6,110785.5,116759.2,110063.7
41000,Oregon,15,      Housing and utilities,26353.3,27580.1,29147.8,31189.8,32634,34411.2,36237.4
41000,Oregon,16,      Health care,23856.1,25853.5,27519.3,28966.4,30202.9,32107.7,30214.8
41000,Oregon,17,      Transportation services,4869.4,4996.2,5355.2,5675.9,6089,6347.8,4563.5
41000,Oregon,18,      Recreation services,5150.4,5470.4,5901.4,6264.8,6603.8,6827,4842.5
41000,Oregon,19,      Food services and accommodations,9709.6,10601.4,11107.4,11853.7,12860.4,13496.5,10295.6
41000,Oregon,20,      Financial services and insurance,8987.7,9436,9810.8,10626.9,11634.3,11894.8,12612.2
41000,Oregon,21,      Other services,8647.9,9051.7,9612.1,10143.1,10761.1,11674.1,11297.7
41000,Oregon,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),4845.2,5108.9,5573.5,5783.4,6141.1,6195,7240
41000,Oregon,23,      Gross output of nonprofit institutions,16599.9,17999.8,19251,20134.7,21076.8,22122.2,22248.5
41000,Oregon,24,      Less: Receipts from sales of goods and services by nonprofit institutions,11754.8,12890.9,13677.5,14351.3,14935.8,15927.2,15008.6
42000,Pennsylvania,1,Personal consumption expenditures,506662.5,520049.5,531332.5,549291.5,577035.9,594860.8,570772
42000,Pennsylvania,2,  Goods,161221,161185.2,163167.6,167460.2,174652.5,178893.8,182162.3
42000,Pennsylvania,3,    Durable goods,51781.7,52789.2,53418.4,54739.1,57889.5,59640.7,62471.5
42000,Pennsylvania,4,      Motor vehicles and parts,18356.5,19502.7,19407.6,19870.1,20444.1,20240.1,20235.1
42000,Pennsylvania,5,      Furnishings and durable household equipment,11018.1,11535.9,12052.6,12518.4,13230,13803.5,14572.7
42000,Pennsylvania,6,      Recreational goods and vehicles,14734,14004.1,14051.2,14307.5,15950.4,17211.7,19656.7
42000,Pennsylvania,7,      Other durable goods,7673,7746.5,7907,8043.1,8265,8385.5,8006.9
42000,Pennsylvania,8,    Nondurable goods,109439.3,108395.9,109749.2,112721.1,116762.9,119253.1,119690.8
42000,Pennsylvania,9,      Food and beverages purchased for off-premises consumption,35871.5,36451.8,37154.5,37717.9,38357.9,39256.6,42619.2
42000,Pennsylvania,10,      Clothing and footwear,14112.8,14166.3,14465.5,14423.1,14650.1,14563.6,13002.2
42000,Pennsylvania,11,      Gasoline and other energy goods,17812.7,13824.9,12481.3,13586.1,15307.1,14903.2,10931.8
42000,Pennsylvania,12,      Other nondurable goods,41642.3,43952.8,45647.9,46994,48447.8,50529.7,53137.6
42000,Pennsylvania,13,  Services,345441.5,358864.3,368164.9,381831.3,402383.4,415967,388609.7
42000,Pennsylvania,14,    Household consumption expenditures (for services),323982.7,337456.4,345526.4,358198.3,377014.8,390264.1,359741.2
42000,Pennsylvania,15,      Housing and utilities,84711.8,87797.9,88006.1,90996.2,94851,96708.3,99299.6
42000,Pennsylvania,16,      Health care,88080,92697.3,96245.5,98870.5,103711.3,107537,100917
42000,Pennsylvania,17,      Transportation services,14048.7,14678.3,15198.7,15551,16546.3,17169.7,12952.7
42000,Pennsylvania,18,      Recreation services,17953.5,18730,19482.9,19911,20661.2,21344.6,15184.3
42000,Pennsylvania,19,      Food services and accommodations,28018.8,29449.9,30271.5,31203.8,32409.2,33539.2,25252.9
42000,Pennsylvania,20,      Financial services and insurance,39066.6,40373.5,40775.3,43786.7,47609,49305.4,50957.1
42000,Pennsylvania,21,      Other services,52103.2,53729.3,55546.3,57879.1,61226.8,64659.9,55177.5
42000,Pennsylvania,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),21458.8,21407.9,22638.5,23633,25368.7,25702.9,28868.5
42000,Pennsylvania,23,      Gross output of nonprofit institutions,61792.1,63785.5,66186.6,68655.5,72564.3,75140.1,75282.7
42000,Pennsylvania,24,      Less: Receipts from sales of goods and services by nonprofit institutions,40333.3,42377.6,43548.1,45022.5,47195.6,49437.2,46414.2
44000,Rhode Island,1,Personal consumption expenditures,40534.1,41710.4,42732.8,44085.6,45923,47197.9,45397.1
44000,Rhode Island,2,  Goods,11675.8,11984.8,12301.5,12818,13512.8,13848.6,14222.4
44000,Rhode Island,3,    Durable goods,3652.1,3823.2,3887.6,4016.7,4186.7,4291.1,4482.3
44000,Rhode Island,4,      Motor vehicles and parts,1419.4,1490.3,1471.6,1500.3,1580.2,1548.6,1560.3
44000,Rhode Island,5,      Furnishings and durable household equipment,805,854.7,904.3,976.4,1028.6,1083.9,1189.8
44000,Rhode Island,6,      Recreational goods and vehicles,825,838.9,869.7,872.9,885.7,957.6,1074.9
44000,Rhode Island,7,      Other durable goods,602.7,639.3,642.1,667,692.3,701,657.3
44000,Rhode Island,8,    Nondurable goods,8023.6,8161.5,8413.9,8801.4,9326.1,9557.6,9740
44000,Rhode Island,9,      Food and beverages purchased for off-premises consumption,3058.7,3154.1,3260.5,3384.4,3523.4,3606.3,3965.7
44000,Rhode Island,10,      Clothing and footwear,1001.2,1014.6,1020.7,1021,1041.2,1034.8,935.9
44000,Rhode Island,11,      Gasoline and other energy goods,909.2,731.5,682.2,777.2,944.3,943.6,671.9
44000,Rhode Island,12,      Other nondurable goods,3054.5,3261.4,3450.5,3618.7,3817.2,3972.8,4166.5
44000,Rhode Island,13,  Services,28858.3,29725.6,30431.3,31267.5,32410.2,33349.3,31174.8
44000,Rhode Island,14,    Household consumption expenditures (for services),26982.6,27862.8,28497.3,29296.3,30371.5,31314,28953
44000,Rhode Island,15,      Housing and utilities,7454.5,7555.7,7640.2,7817.4,8082.5,8238.8,8518.6
44000,Rhode Island,16,      Health care,7199.3,7540.8,7749,7868.5,7992.4,8329.6,7655.3
44000,Rhode Island,17,      Transportation services,1610.4,1694.5,1790.6,1877.1,2025.1,2131.4,1589.2
44000,Rhode Island,18,      Recreation services,1586.3,1627.9,1677.7,1703.5,1752.6,1810.4,1377.6
44000,Rhode Island,19,      Food services and accommodations,2934.6,3137.5,3311.5,3449.3,3651.9,3903,2999.3
44000,Rhode Island,20,      Financial services and insurance,2966.5,3076.6,3076.7,3237.3,3411.9,3379.3,3445.9
44000,Rhode Island,21,      Other services,3231,3229.8,3251.6,3343.2,3455.1,3521.4,3367.1
44000,Rhode Island,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),1875.7,1862.8,1934,1971.2,2038.6,2035.3,2221.7
44000,Rhode Island,23,      Gross output of nonprofit institutions,5246,5347.2,5423.8,5475.8,5585.8,5744.1,5598
44000,Rhode Island,24,      Less: Receipts from sales of goods and services by nonprofit institutions,3370.3,3484.4,3489.8,3504.6,3547.2,3708.8,3376.3
45000,South Carolina,1,Personal consumption expenditures,159071.9,165037.1,171796.1,179271.7,188549.4,196624.4,195958.7
45000,South Carolina,2,  Goods,57409.8,57895.3,59647,62109.8,65333.7,67487.2,71541.3
45000,South Carolina,3,    Durable goods,16391.3,17600.8,18520.8,19329.5,20173.9,20937.8,23230
45000,South Carolina,4,      Motor vehicles and parts,6642.1,7289,7621.7,7938.5,8122.9,8160.1,9113.1
45000,South Carolina,5,      Furnishings and durable household equipment,3769.1,4029,4298,4562.5,4888.9,5260.3,5990
45000,South Carolina,6,      Recreational goods and vehicles,3315.4,3503,3753.2,3879.6,4097.7,4354.2,5063
45000,South Carolina,7,      Other durable goods,2664.6,2779.9,2847.9,2948.9,3064.4,3163.2,3063.9
45000,South Carolina,8,    Nondurable goods,41018.5,40294.5,41126.2,42780.3,45159.8,46549.4,48311.3
45000,South Carolina,9,      Food and beverages purchased for off-premises consumption,13749.3,14069.6,14570.1,14744.8,15364.2,15862.3,17938.2
45000,South Carolina,10,      Clothing and footwear,5195.8,5297.7,5457.9,5718.4,5982.2,6227.8,5994.6
45000,South Carolina,11,      Gasoline and other energy goods,7951.1,6006,5405.3,5955.4,6760.2,6558.4,4902.7
45000,South Carolina,12,      Other nondurable goods,14122.3,14921.1,15692.9,16361.7,17053.3,17901,19475.8
45000,South Carolina,13,  Services,101662.2,107141.8,112149.1,117161.9,123215.6,129137.2,124417.3
45000,South Carolina,14,    Household consumption expenditures (for services),98551.8,104191.4,108988.9,113834.1,119604.4,125515.5,119706.7
45000,South Carolina,15,      Housing and utilities,30323.7,31718.7,32950.2,33859.7,35327.2,37509.5,39097.4
45000,South Carolina,16,      Health care,24885.2,26248.6,27311.8,28083.6,29245.8,30316.5,28435.4
45000,South Carolina,17,      Transportation services,3537,3752.4,4107.9,4427.4,4727.8,5133.7,4226.9
45000,South Carolina,18,      Recreation services,6020.6,6509.4,6875.4,7269.8,7580.4,7753.9,5937.7
45000,South Carolina,19,      Food services and accommodations,11336.2,12313.7,13096,13762.8,14300.7,15110.8,12837.7
45000,South Carolina,20,      Financial services and insurance,9999.6,10605.4,10893.2,11963.9,13327,13937.6,14647.8
45000,South Carolina,21,      Other services,12449.5,13043.3,13754.4,14467,15095.5,15753.5,14523.8
45000,South Carolina,22,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),3110.3,2950.4,3160.2,3327.8,3611.2,3621.6,4710.7
45000,South Carolina,23,      Gross output of nonprofit institutions,14702.6,15854.6,17147.5,17929.8,18380.8,17978.9,18154.5
45000,South Carolina,24,      Less: Receipts from sales of goods and services by nonprofit institutions,11592.3,12904.2,13987.3,14602,14769.6,14357.3,13443.8
46000,South Dakota,1,Personal consumption expenditures,30225.5,31621.4,32806,34475,36219.3,37599.3,37337.8
