SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,
(number of jobs) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2006,2007,2008,2009
50000,Vermont,40,  Proprietors employment,99382,103815,104148,104645
50000,Vermont,50,    Farm proprietors employment,5824,6340,6469,6477
50000,Vermont,60,    Nonfarm proprietors employment 2/,93558,97475,97679,98168
50000,Vermont,,By industry,,,,
50000,Vermont,70,  Farm employment,8075,8506,8828,8756
50000,Vermont,80,  Nonfarm employment,412929,416526,415442,405425
50000,Vermont,90,    Private nonfarm employment,356932,360268,358641,348300
50000,Vermont,100,"      Forestry, fishing, and related activities",3412,3439,3656,3532
50000,Vermont,101,        Forestry and logging,(D),(D),(D),(D)
50000,Vermont,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
50000,Vermont,103,        Support activities for agriculture and forestry,1615,1738,1840,1952
50000,Vermont,200,"      Mining, quarrying, and oil and gas extraction",1126,1217,1209,1048
50000,Vermont,201,        Oil and gas extraction,140,143,211,199
50000,Vermont,202,        Mining (except oil and gas),(D),(D),(D),(D)
50000,Vermont,203,        Support activities for mining,(D),(D),(D),(D)
50000,Vermont,300,      Utilities,1809,1837,1803,1839
50000,Vermont,400,      Construction,33505,33074,31311,29039
50000,Vermont,401,        Construction of buildings,9301,8879,8430,7512
50000,Vermont,402,        Heavy and civil engineering construction,2459,2312,2113,2136
50000,Vermont,403,        Specialty trade contractors,21745,21883,20768,19391
50000,Vermont,500,      Manufacturing,38880,39115,37863,34501
50000,Vermont,510,        Durable goods manufacturing,27942,28011,27038,24116
50000,Vermont,511,          Wood product manufacturing,2734,2838,2677,2258
50000,Vermont,512,          Nonmetallic mineral product manufacturing,2168,2093,1923,1794
50000,Vermont,513,          Primary metal manufacturing,319,305,244,176
50000,Vermont,514,          Fabricated metal product manufacturing,2902,2894,2718,2526
50000,Vermont,515,          Machinery manufacturing,2981,2928,3004,2961
50000,Vermont,516,          Computer and electronic product manufacturing,8010,8204,7812,6779
50000,Vermont,517,"          Electrical equipment, appliance, and component manufacturing",1320,1360,1390,1300
50000,Vermont,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),852,(D)
50000,Vermont,519,          Other transportation equipment manufacturing,(D),(D),1582,(D)
50000,Vermont,521,          Furniture and related product manufacturing,2302,2263,2276,1850
50000,Vermont,522,          Miscellaneous manufacturing,2630,2649,2560,2549
50000,Vermont,530,        Nondurable goods manufacturing,10938,11104,10825,10385
50000,Vermont,531,          Food manufacturing,4176,4481,4632,4659
50000,Vermont,532,          Beverage and tobacco product manufacturing,437,467,390,384
50000,Vermont,533,          Textile mills,148,152,123,122
50000,Vermont,534,          Textile product mills,145,146,123,(D)
50000,Vermont,535,          Apparel manufacturing,563,588,503,546
50000,Vermont,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
50000,Vermont,537,          Paper manufacturing,1274,1222,1166,1122
50000,Vermont,538,          Printing and related support activities,1630,1552,1434,1382
50000,Vermont,539,          Petroleum and coal products manufacturing,(D),(D),(D),(D)
50000,Vermont,541,          Chemical manufacturing,1082,1024,1056,874
50000,Vermont,542,          Plastics and rubber products manufacturing,1350,1324,1242,1037
50000,Vermont,600,      Wholesale trade,11822,11823,11498,10866
50000,Vermont,700,      Retail trade,49693,49581,49104,47208
50000,Vermont,701,        Motor vehicle and parts dealers,5365,5367,5302,4972
50000,Vermont,702,        Furniture and home furnishings stores,1451,1423,1301,1089
50000,Vermont,703,        Electronics and appliance stores,931,832,924,1008
50000,Vermont,704,        Building material and garden equipment and supplies dealers,4087,3983,3954,3642
50000,Vermont,705,        Food and beverage stores,10210,10028,10613,10519
50000,Vermont,706,        Health and personal care stores,2575,2607,2559,2358
50000,Vermont,707,        Gasoline stations,4048,4073,4052,3955
50000,Vermont,708,        Clothing and clothing accessories stores,3517,3492,3396,3224
50000,Vermont,709,"        Sporting goods, hobby, musical instrument, and book stores",2937,3007,2902,2752
50000,Vermont,711,        General merchandise stores,2990,3024,2972,2905
50000,Vermont,712,        Miscellaneous store retailers,5566,5764,5333,5319
50000,Vermont,713,        Nonstore retailers,6016,5981,5796,5465
50000,Vermont,800,      Transportation and warehousing,9255,9262,9108,8746
50000,Vermont,801,        Air transportation,306,276,265,226
50000,Vermont,802,        Rail transportation,202,203,207,194
50000,Vermont,803,        Water transportation,(D),(D),(D),(D)
50000,Vermont,804,        Truck transportation,3704,3679,3501,3395
50000,Vermont,805,        Transit and ground passenger transportation,1538,1591,1592,1562
50000,Vermont,806,        Pipeline transportation,0,1,2,(D)
50000,Vermont,807,        Scenic and sightseeing transportation,83,128,154,135
50000,Vermont,808,        Support activities for transportation,522,565,631,625
50000,Vermont,809,        Couriers and messengers,(D),(D),(D),1528
50000,Vermont,811,        Warehousing and storage,1061,1014,1011,951
50000,Vermont,900,      Information,7378,7376,7193,6844
50000,Vermont,901,        Publishing industries (except Internet),2870,2814,2709,2538
50000,Vermont,902,        Motion picture and sound recording industries,589,591,602,589
50000,Vermont,903,        Broadcasting (except Internet),790,809,811,744
50000,Vermont,904,        Internet publishing and broadcasting 3/,243,(NA),(NA),(NA)
50000,Vermont,905,        Telecommunications,1676,1847,1718,1721
50000,Vermont,906,"        Data processing, hosting, and related services",898,783,811,753
50000,Vermont,907,        Other information services 3/,312,532,542,499
50000,Vermont,1000,      Finance and insurance,13151,13539,13802,14360
50000,Vermont,1001,        Monetary Authorities-central bank,0,0,0,0
50000,Vermont,1002,        Credit intermediation and related activities,5164,5101,4866,4838
50000,Vermont,1003,"        Securities, commodity contracts, and other financial investments and related activities",2655,3094,3634,4057
50000,Vermont,1004,        Insurance carriers and related activities,5092,5045,5008,4988
50000,Vermont,1005,"        Funds, trusts, and other financial vehicles",240,299,294,477
50000,Vermont,1100,      Real estate and rental and leasing,13131,13777,13989,13804
50000,Vermont,1101,        Real estate,11399,12132,12390,(D)
50000,Vermont,1102,        Rental and leasing services,1715,1627,1581,1401
50000,Vermont,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),17,18,18,(D)
50000,Vermont,1200,"      Professional, scientific, and technical services",24883,25906,26158,25618
50000,Vermont,1300,      Management of companies and enterprises,324,307,944,1000
50000,Vermont,1400,      Administrative and support and waste management and remediation services,15684,15896,16216,15995
50000,Vermont,1401,        Administrative and support services,14434,14631,15049,14949
50000,Vermont,1402,        Waste management and remediation services,1250,1265,1167,1046
50000,Vermont,1500,      Educational services,17010,16766,16726,16668
50000,Vermont,1600,      Health care and social assistance,51212,53140,54368,55127
50000,Vermont,1601,        Ambulatory health care services,19306,20014,20000,19863
50000,Vermont,1602,        Hospitals,11271,11881,12246,12621
50000,Vermont,1603,        Nursing and residential care facilities,6999,7009,7062,7081
50000,Vermont,1604,        Social assistance,13636,14236,15060,15562
50000,Vermont,1700,"      Arts, entertainment, and recreation",10325,10545,10796,10632
50000,Vermont,1701,"        Performing arts, spectator sports, and related industries",6077,6209,6288,6273
50000,Vermont,1702,"        Museums, historical sites, and similar institutions",460,468,488,461
50000,Vermont,1703,"        Amusement, gambling, and recreation industries",3788,3868,4020,3898
50000,Vermont,1800,      Accommodation and food services,32165,31507,31495,30635
50000,Vermont,1801,        Accommodation,12000,11418,11754,11414
50000,Vermont,1802,        Food services and drinking places,20165,20089,19741,19221
50000,Vermont,1900,      Other services (except government and government enterprises),22167,22161,21402,20838
50000,Vermont,1901,        Repair and maintenance,6552,6206,5843,5679
50000,Vermont,1902,        Personal and laundry services,5937,6399,6237,6049
50000,Vermont,1903,"        Religious, grantmaking, civic, professional, and similar organizations",6129,5948,5836,5798
50000,Vermont,1904,        Private households,3549,3608,3486,3312
50000,Vermont,2000,    Government and government enterprises,55997,56258,56801,57125
50000,Vermont,2001,      Federal civilian,6017,5966,6267,6633
50000,Vermont,2002,      Military,3985,4009,4120,4166
50000,Vermont,2010,      State and local,45995,46283,46414,46326
50000,Vermont,2011,        State government,16384,16685,16714,16251
50000,Vermont,2012,        Local government,29611,29598,29700,30075
51000,Virginia,,Employment by place of work,,,,
51000,Virginia,10,Total employment (number of jobs),4781825,4869348,4870415,4758119
51000,Virginia,,By type,,,,
51000,Virginia,20,  Wage and salary employment,3965679,3998420,3993745,3864927
51000,Virginia,40,  Proprietors employment,816146,870928,876670,893192
51000,Virginia,50,    Farm proprietors employment,40945,41155,40732,40741
51000,Virginia,60,    Nonfarm proprietors employment 2/,775201,829773,835938,852451
51000,Virginia,,By industry,,,,
51000,Virginia,70,  Farm employment,50804,50569,49998,50583
51000,Virginia,80,  Nonfarm employment,4731021,4818779,4820417,4707536
51000,Virginia,90,    Private nonfarm employment,3879465,3960178,3947902,3834345
51000,Virginia,100,"      Forestry, fishing, and related activities",12206,12523,12516,12219
51000,Virginia,101,        Forestry and logging,4223,4131,4038,3601
51000,Virginia,102,"        Fishing, hunting and trapping",2373,2342,2287,2269
51000,Virginia,103,        Support activities for agriculture and forestry,5610,6050,6191,6349
51000,Virginia,200,"      Mining, quarrying, and oil and gas extraction",12695,12861,14724,13653
51000,Virginia,201,        Oil and gas extraction,2901,3060,4771,4621
51000,Virginia,202,        Mining (except oil and gas),7724,7670,7609,7140
51000,Virginia,203,        Support activities for mining,2070,2131,2344,1892
51000,Virginia,300,      Utilities,11442,11840,12270,12035
51000,Virginia,400,      Construction,351563,343007,320695,283230
51000,Virginia,401,        Construction of buildings,78864,74859,69400,58873
51000,Virginia,402,        Heavy and civil engineering construction,38869,37357,35858,33514
51000,Virginia,403,        Specialty trade contractors,233830,230791,215437,190843
51000,Virginia,500,      Manufacturing,294573,285986,273792,249730
51000,Virginia,510,        Durable goods manufacturing,172541,167410,159055,143105
51000,Virginia,511,          Wood product manufacturing,21402,19648,17098,14356
51000,Virginia,512,          Nonmetallic mineral product manufacturing,12586,12284,11434,9855
51000,Virginia,513,          Primary metal manufacturing,6169,5966,5777,4890
51000,Virginia,514,          Fabricated metal product manufacturing,20235,20061,19967,17962
51000,Virginia,515,          Machinery manufacturing,19349,19584,19587,18360
51000,Virginia,516,          Computer and electronic product manufacturing,16181,16596,16433,13930
51000,Virginia,517,"          Electrical equipment, appliance, and component manufacturing",8326,8490,8805,8514
51000,Virginia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
51000,Virginia,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
51000,Virginia,521,          Furniture and related product manufacturing,18873,16808,14441,11820
51000,Virginia,522,          Miscellaneous manufacturing,9213,9706,9372,9109
51000,Virginia,530,        Nondurable goods manufacturing,122032,118576,114737,106625
51000,Virginia,531,          Food manufacturing,31408,31831,31500,30722
51000,Virginia,532,          Beverage and tobacco product manufacturing,8625,7748,7820,7700
51000,Virginia,533,          Textile mills,7541,6499,5549,4589
51000,Virginia,534,          Textile product mills,4317,4724,4641,4165
51000,Virginia,535,          Apparel manufacturing,3093,2671,2492,2281
51000,Virginia,536,          Leather and allied product manufacturing,313,400,371,421
51000,Virginia,537,          Paper manufacturing,11569,11020,10664,9420
51000,Virginia,538,          Printing and related support activities,16512,16225,15467,14082
51000,Virginia,539,          Petroleum and coal products manufacturing,853,945,851,779
51000,Virginia,541,          Chemical manufacturing,17390,17266,17250,16412
51000,Virginia,542,          Plastics and rubber products manufacturing,20411,19247,18132,16054
51000,Virginia,600,      Wholesale trade,131048,133539,130783,124104
51000,Virginia,700,      Retail trade,503912,508576,495859,474222
51000,Virginia,701,        Motor vehicle and parts dealers,59610,59775,56836,52021
51000,Virginia,702,        Furniture and home furnishings stores,19745,19554,17962,15429
51000,Virginia,703,        Electronics and appliance stores,16100,15183,15667,13411
51000,Virginia,704,        Building material and garden equipment and supplies dealers,35681,35411,33881,31711
51000,Virginia,705,        Food and beverage stores,67850,69541,70760,71029
51000,Virginia,706,        Health and personal care stores,27329,27851,27322,26949
51000,Virginia,707,        Gasoline stations,34419,35066,34126,32711
51000,Virginia,708,        Clothing and clothing accessories stores,43060,44149,42503,39608
51000,Virginia,709,"        Sporting goods, hobby, musical instrument, and book stores",22149,22189,21960,21435
51000,Virginia,711,        General merchandise stores,86223,87966,87681,85303
51000,Virginia,712,        Miscellaneous store retailers,39655,41281,39502,39529
51000,Virginia,713,        Nonstore retailers,52091,50610,47659,45086
51000,Virginia,800,      Transportation and warehousing,138523,141282,137703,131432
51000,Virginia,801,        Air transportation,14470,14679,15061,14699
51000,Virginia,802,        Rail transportation,(D),(D),5366,5166
51000,Virginia,803,        Water transportation,1750,1748,1946,1588
51000,Virginia,804,        Truck transportation,44350,44444,41670,39038
51000,Virginia,805,        Transit and ground passenger transportation,14861,16265,15694,15716
51000,Virginia,806,        Pipeline transportation,410,385,394,393
51000,Virginia,807,        Scenic and sightseeing transportation,460,668,692,646
51000,Virginia,808,        Support activities for transportation,16845,17531,17318,16537
51000,Virginia,809,        Couriers and messengers,(D),(D),18506,17597
51000,Virginia,811,        Warehousing and storage,21502,21019,21056,20052
51000,Virginia,900,      Information,104999,104546,101586,94924
51000,Virginia,901,        Publishing industries (except Internet),24346,25084,25155,22861
51000,Virginia,902,        Motion picture and sound recording industries,6263,6734,6054,6250
51000,Virginia,903,        Broadcasting (except Internet),11286,10850,11061,10385
51000,Virginia,904,        Internet publishing and broadcasting 3/,1824,(NA),(NA),(NA)
51000,Virginia,905,        Telecommunications,38926,44650,41521,38744
51000,Virginia,906,"        Data processing, hosting, and related services",21144,13727,14039,13107
51000,Virginia,907,        Other information services 3/,1210,3501,3756,3577
51000,Virginia,1000,      Finance and insurance,180076,187283,191504,197221
51000,Virginia,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
51000,Virginia,1002,        Credit intermediation and related activities,77374,75518,71936,69481
51000,Virginia,1003,"        Securities, commodity contracts, and other financial investments and related activities",35980,43367,51053,57490
51000,Virginia,1004,        Insurance carriers and related activities,61349,61727,61424,60757
51000,Virginia,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
51000,Virginia,1100,      Real estate and rental and leasing,199473,207738,206163,202619
51000,Virginia,1101,        Real estate,178505,187353,186479,184494
51000,Virginia,1102,        Rental and leasing services,20350,19714,18956,17363
51000,Virginia,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),618,671,728,762
51000,Virginia,1200,"      Professional, scientific, and technical services",456466,481926,497899,501037
51000,Virginia,1300,      Management of companies and enterprises,77640,79609,79874,77232
51000,Virginia,1400,      Administrative and support and waste management and remediation services,269467,278458,275971,262025
51000,Virginia,1401,        Administrative and support services,260976,269638,267303,253674
51000,Virginia,1402,        Waste management and remediation services,8491,8820,8668,8351
51000,Virginia,1500,      Educational services,84598,87258,90229,93771
51000,Virginia,1600,      Health care and social assistance,381603,397869,413034,422959
51000,Virginia,1601,        Ambulatory health care services,147244,155340,161355,164609
51000,Virginia,1602,        Hospitals,99348,100514,103386,103059
51000,Virginia,1603,        Nursing and residential care facilities,65618,67472,69625,70892
51000,Virginia,1604,        Social assistance,69393,74543,78668,84399
51000,Virginia,1700,"      Arts, entertainment, and recreation",85298,89621,92497,91361
51000,Virginia,1701,"        Performing arts, spectator sports, and related industries",38324,40371,41443,41593
51000,Virginia,1702,"        Museums, historical sites, and similar institutions",5205,5352,5394,4928
51000,Virginia,1703,"        Amusement, gambling, and recreation industries",41769,43898,45660,44840
51000,Virginia,1800,      Accommodation and food services,311341,317527,320770,313871
51000,Virginia,1801,        Accommodation,52385,52213,52500,49763
51000,Virginia,1802,        Food services and drinking places,258956,265314,268270,264108
51000,Virginia,1900,      Other services (except government and government enterprises),272542,278729,280033,276700
51000,Virginia,1901,        Repair and maintenance,57412,56650,54083,52663
51000,Virginia,1902,        Personal and laundry services,78562,83334,84411,83447
51000,Virginia,1903,"        Religious, grantmaking, civic, professional, and similar organizations",102646,103592,106823,106800
51000,Virginia,1904,        Private households,33922,35153,34716,33790
51000,Virginia,2000,    Government and government enterprises,851556,858601,872515,873191
51000,Virginia,2001,      Federal civilian,170622,173168,176551,182855
51000,Virginia,2002,      Military,163050,160836,160939,154739
51000,Virginia,2010,      State and local,517884,524597,535025,535597
51000,Virginia,2011,        State government,153593,154852,158377,157011
51000,Virginia,2012,        Local government,364291,369745,376648,378586
53000,Washington,,Employment by place of work,,,,
53000,Washington,10,Total employment (number of jobs),3798303,3924936,3954911,3815691
53000,Washington,,By type,,,,
53000,Washington,20,  Wage and salary employment,3073003,3143460,3177384,3034437
53000,Washington,40,  Proprietors employment,725300,781476,777527,781254
53000,Washington,50,    Farm proprietors employment,30089,34669,34320,33814
53000,Washington,60,    Nonfarm proprietors employment 2/,695211,746807,743207,747440
53000,Washington,,By industry,,,,
53000,Washington,70,  Farm employment,73585,74330,81931,81381
53000,Washington,80,  Nonfarm employment,3724718,3850606,3872980,3734310
53000,Washington,90,    Private nonfarm employment,3120002,3240766,3246438,3103585
53000,Washington,100,"      Forestry, fishing, and related activities",38724,38566,38695,38530
53000,Washington,101,        Forestry and logging,8489,8222,7839,6478
53000,Washington,102,"        Fishing, hunting and trapping",7603,7220,7383,7066
53000,Washington,103,        Support activities for agriculture and forestry,22632,23124,23473,24986
53000,Washington,200,"      Mining, quarrying, and oil and gas extraction",6152,6429,7196,6454
53000,Washington,201,        Oil and gas extraction,1864,1842,2886,2921
53000,Washington,202,        Mining (except oil and gas),3953,4058,3768,3127
53000,Washington,203,        Support activities for mining,335,529,542,406
53000,Washington,300,      Utilities,5034,4979,5348,5222
53000,Washington,400,      Construction,261037,277709,266155,219880
53000,Washington,401,        Construction of buildings,68241,70766,67140,54500
53000,Washington,402,        Heavy and civil engineering construction,27910,28863,26405,22971
53000,Washington,403,        Specialty trade contractors,164886,178080,172610,142409
53000,Washington,500,      Manufacturing,300988,310672,307379,284183
53000,Washington,510,        Durable goods manufacturing,214095,223048,221842,202139
53000,Washington,511,          Wood product manufacturing,21863,20747,18449,14837
53000,Washington,512,          Nonmetallic mineral product manufacturing,10984,11350,11172,9903
53000,Washington,513,          Primary metal manufacturing,5526,5847,5759,4859
53000,Washington,514,          Fabricated metal product manufacturing,20550,21672,22151,18744
53000,Washington,515,          Machinery manufacturing,15570,16009,16289,13285
53000,Washington,516,          Computer and electronic product manufacturing,22842,23377,23128,20619
53000,Washington,517,"          Electrical equipment, appliance, and component manufacturing",4648,4647,4202,3910
53000,Washington,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
53000,Washington,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
53000,Washington,521,          Furniture and related product manufacturing,10079,9932,9484,7346
53000,Washington,522,          Miscellaneous manufacturing,14638,15717,15309,15381
53000,Washington,530,        Nondurable goods manufacturing,86893,87624,85537,82044
53000,Washington,531,          Food manufacturing,34745,35817,35710,35844
53000,Washington,532,          Beverage and tobacco product manufacturing,4496,4861,5098,5303
53000,Washington,533,          Textile mills,531,529,485,495
53000,Washington,534,          Textile product mills,2149,2525,2543,2410
53000,Washington,535,          Apparel manufacturing,3522,3339,2891,2931
53000,Washington,536,          Leather and allied product manufacturing,444,369,394,417
53000,Washington,537,          Paper manufacturing,11991,11270,10474,9783
53000,Washington,538,          Printing and related support activities,9336,9339,9030,8356
53000,Washington,539,          Petroleum and coal products manufacturing,2490,2475,2480,2340
53000,Washington,541,          Chemical manufacturing,6226,6108,6177,5759
53000,Washington,542,          Plastics and rubber products manufacturing,10963,10992,10255,8406
53000,Washington,600,      Wholesale trade,138388,142024,142277,134491
53000,Washington,700,      Retail trade,403235,406468,400967,384541
53000,Washington,701,        Motor vehicle and parts dealers,45288,46533,44615,39879
53000,Washington,702,        Furniture and home furnishings stores,13752,13921,13111,10588
53000,Washington,703,        Electronics and appliance stores,11228,11026,11193,9981
53000,Washington,704,        Building material and garden equipment and supplies dealers,30452,31279,29814,27398
53000,Washington,705,        Food and beverage stores,65337,64169,65082,64681
53000,Washington,706,        Health and personal care stores,19919,20068,19747,19524
53000,Washington,707,        Gasoline stations,15818,15327,14973,14687
53000,Washington,708,        Clothing and clothing accessories stores,31603,29230,28693,25810
53000,Washington,709,"        Sporting goods, hobby, musical instrument, and book stores",22146,22778,22894,21348
53000,Washington,711,        General merchandise stores,60423,64612,67060,67810
53000,Washington,712,        Miscellaneous store retailers,38077,39814,38055,38296
53000,Washington,713,        Nonstore retailers,49192,47711,45730,44539
53000,Washington,800,      Transportation and warehousing,112139,116433,114918,109832
53000,Washington,801,        Air transportation,11528,11410,11481,10910
53000,Washington,802,        Rail transportation,(D),(D),(D),(D)
53000,Washington,803,        Water transportation,3638,3765,3848,3693
53000,Washington,804,        Truck transportation,37110,38617,36607,35164
53000,Washington,805,        Transit and ground passenger transportation,9534,10214,10643,10573
53000,Washington,806,        Pipeline transportation,170,(D),(D),(D)
53000,Washington,807,        Scenic and sightseeing transportation,768,1275,1085,967
53000,Washington,808,        Support activities for transportation,19243,19866,19909,18726
53000,Washington,809,        Couriers and messengers,(D),15222,15071,14118
53000,Washington,811,        Warehousing and storage,11162,11689,11941,11602
53000,Washington,900,      Information,108828,114074,116899,114707
53000,Washington,901,        Publishing industries (except Internet),59658,62638,65256,64307
53000,Washington,902,        Motion picture and sound recording industries,6940,7157,7343,6962
53000,Washington,903,        Broadcasting (except Internet),5209,5155,5078,4682
53000,Washington,904,        Internet publishing and broadcasting 3/,2056,(NA),(NA),(NA)
53000,Washington,905,        Telecommunications,26486,28913,28509,28226
53000,Washington,906,"        Data processing, hosting, and related services",7157,5666,5642,5588
53000,Washington,907,        Other information services 3/,1322,4545,5071,4942
53000,Washington,1000,      Finance and insurance,150124,157290,161801,164045
53000,Washington,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
53000,Washington,1002,        Credit intermediation and related activities,61262,60198,57848,52544
53000,Washington,1003,"        Securities, commodity contracts, and other financial investments and related activities",34319,41105,47951,53561
53000,Washington,1004,        Insurance carriers and related activities,50582,50826,50733,49944
53000,Washington,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
53000,Washington,1100,      Real estate and rental and leasing,175283,185643,183400,175548
53000,Washington,1101,        Real estate,156713,167964,165429,159636
53000,Washington,1102,        Rental and leasing services,17865,16944,17275,15413
53000,Washington,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),705,735,696,499
53000,Washington,1200,"      Professional, scientific, and technical services",247789,270303,278573,271211
53000,Washington,1300,      Management of companies and enterprises,35143,36060,37054,34438
53000,Washington,1400,      Administrative and support and waste management and remediation services,195209,202019,196920,181988
53000,Washington,1401,        Administrative and support services,181143,188517,181618,166632
53000,Washington,1402,        Waste management and remediation services,14066,13502,15302,15356
53000,Washington,1500,      Educational services,63576,64500,67147,68036
53000,Washington,1600,      Health care and social assistance,349664,361949,373824,381597
53000,Washington,1601,        Ambulatory health care services,147727,153847,158302,160677
53000,Washington,1602,        Hospitals,65811,67003,70121,73492
53000,Washington,1603,        Nursing and residential care facilities,58620,58998,61288,62682
53000,Washington,1604,        Social assistance,77506,82101,84113,84746
53000,Washington,1700,"      Arts, entertainment, and recreation",84827,88738,91522,89808
53000,Washington,1701,"        Performing arts, spectator sports, and related industries",41933,43888,44244,44682
53000,Washington,1702,"        Museums, historical sites, and similar institutions",2359,2473,2652,2485
53000,Washington,1703,"        Amusement, gambling, and recreation industries",40535,42377,44626,42641
53000,Washington,1800,      Accommodation and food services,244857,252292,254074,241254
53000,Washington,1801,        Accommodation,34422,35380,36253,33980
53000,Washington,1802,        Food services and drinking places,210435,216912,217821,207274
53000,Washington,1900,      Other services (except government and government enterprises),199005,204618,202289,197820
53000,Washington,1901,        Repair and maintenance,47712,47030,44917,43093
53000,Washington,1902,        Personal and laundry services,57295,61718,61980,60924
53000,Washington,1903,"        Religious, grantmaking, civic, professional, and similar organizations",65229,66622,67121,66944
53000,Washington,1904,        Private households,28769,29248,28271,26859
53000,Washington,2000,    Government and government enterprises,604716,609840,626542,630725
53000,Washington,2001,      Federal civilian,69347,68750,70104,72675
53000,Washington,2002,      Military,77001,77285,81110,81107
53000,Washington,2010,      State and local,458368,463805,475328,476943
53000,Washington,2011,        State government,146163,147839,151667,152033
53000,Washington,2012,        Local government,312205,315966,323661,324910
54000,West Virginia,,Employment by place of work,,,,
54000,West Virginia,10,Total employment (number of jobs),902935,915669,918366,899038
54000,West Virginia,,By type,,,,
54000,West Virginia,20,  Wage and salary employment,744761,749131,752605,733675
54000,West Virginia,40,  Proprietors employment,158174,166538,165761,165363
54000,West Virginia,50,    Farm proprietors employment,19513,21780,21036,21197
54000,West Virginia,60,    Nonfarm proprietors employment 2/,138661,144758,144725,144166
54000,West Virginia,,By industry,,,,
54000,West Virginia,70,  Farm employment,21093,23274,22476,22484
54000,West Virginia,80,  Nonfarm employment,881842,892395,895890,876554
54000,West Virginia,90,    Private nonfarm employment,730332,737620,739304,717324
54000,West Virginia,100,"      Forestry, fishing, and related activities",3599,3553,3447,2995
54000,West Virginia,101,        Forestry and logging,(D),(D),2065,1677
54000,West Virginia,102,"        Fishing, hunting and trapping",(D),(D),(D),(D)
54000,West Virginia,103,        Support activities for agriculture and forestry,1136,1232,(D),(D)
54000,West Virginia,200,"      Mining, quarrying, and oil and gas extraction",33230,34943,40593,38770
54000,West Virginia,201,        Oil and gas extraction,7640,7995,11053,10943
54000,West Virginia,202,        Mining (except oil and gas),20100,20334,22286,21630
54000,West Virginia,203,        Support activities for mining,5490,6614,7254,6197
54000,West Virginia,300,      Utilities,6312,6271,6385,6337
54000,West Virginia,400,      Construction,56528,55948,55374,49477
54000,West Virginia,401,        Construction of buildings,16335,15477,14884,13584
54000,West Virginia,402,        Heavy and civil engineering construction,8825,8411,8717,7159
54000,West Virginia,403,        Specialty trade contractors,31368,32060,31773,28734
54000,West Virginia,500,      Manufacturing,63114,61422,58930,53330
54000,West Virginia,510,        Durable goods manufacturing,39824,38662,36963,32671
54000,West Virginia,511,          Wood product manufacturing,8768,8346,7186,5835
54000,West Virginia,512,          Nonmetallic mineral product manufacturing,4060,3833,3566,3229
54000,West Virginia,513,          Primary metal manufacturing,6442,6261,6154,4953
54000,West Virginia,514,          Fabricated metal product manufacturing,6828,6682,6753,6310
54000,West Virginia,515,          Machinery manufacturing,2214,2212,2197,2060
54000,West Virginia,516,          Computer and electronic product manufacturing,1508,1549,1491,1263
54000,West Virginia,517,"          Electrical equipment, appliance, and component manufacturing",870,946,950,883
54000,West Virginia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",2279,(D),(D),(D)
54000,West Virginia,519,          Other transportation equipment manufacturing,2669,(D),(D),(D)
54000,West Virginia,521,          Furniture and related product manufacturing,2340,2145,1957,1619
54000,West Virginia,522,          Miscellaneous manufacturing,1846,1992,1917,1839
54000,West Virginia,530,        Nondurable goods manufacturing,23290,22760,21967,20659
54000,West Virginia,531,          Food manufacturing,3928,4065,3875,3638
54000,West Virginia,532,          Beverage and tobacco product manufacturing,443,439,421,386
54000,West Virginia,533,          Textile mills,264,(D),(D),(D)
54000,West Virginia,534,          Textile product mills,143,151,158,173
54000,West Virginia,535,          Apparel manufacturing,244,297,273,315
54000,West Virginia,536,          Leather and allied product manufacturing,32,(D),(D),(D)
54000,West Virginia,537,          Paper manufacturing,724,671,679,625
54000,West Virginia,538,          Printing and related support activities,1920,1805,1683,1564
54000,West Virginia,539,          Petroleum and coal products manufacturing,1052,1038,926,904
54000,West Virginia,541,          Chemical manufacturing,10254,10116,10104,9670
54000,West Virginia,542,          Plastics and rubber products manufacturing,4286,4041,3743,3289
54000,West Virginia,600,      Wholesale trade,26995,26917,26531,25296
54000,West Virginia,700,      Retail trade,111443,112182,109159,106223
54000,West Virginia,701,        Motor vehicle and parts dealers,13263,13226,13051,12434
54000,West Virginia,702,        Furniture and home furnishings stores,2807,2768,2615,2319
