SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,,
(number of jobs) ,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,sector
50000,Vermont,907,        Other information services 3/,(T),(T),(T),251,
50000,Vermont,1000,      Finance and insurance,12611,12890,12649,13169,13
50000,Vermont,1001,        Monetary Authorities-central bank,0,0,0,0,
50000,Vermont,1002,        Credit intermediation and related activities,4456,4575,4159,4970,
50000,Vermont,1003,"        Securities, commodity contracts, and other financial investments and related activities",2945,2999,3093,(D),
50000,Vermont,1004,        Insurance carriers and related activities,4935,5035,5091,5319,
50000,Vermont,1005,"        Funds, trusts, and other financial vehicles",(T),281,306,(D),
50000,Vermont,1100,      Real estate and rental and leasing,9822,9088,10147,10469,13
50000,Vermont,1101,        Real estate,7973,7348,8331,8601,
50000,Vermont,1102,        Rental and leasing services,1779,1680,1756,1816,
50000,Vermont,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),(T),(T),(T),52,
50000,Vermont,1200,"      Professional, scientific, and technical services",20440,22301,23287,22991,13
50000,Vermont,1300,      Management of companies and enterprises,2260,2158,2166,372,13
50000,Vermont,1400,      Administrative and support and waste management and remediation services,13130,13673,13819,13549,13
50000,Vermont,1401,        Administrative and support services,12206,12735,12926,12497,
50000,Vermont,1402,        Waste management and remediation services,924,938,893,1052,
50000,Vermont,1500,      Educational services,13656,14564,15000,15405,13
50000,Vermont,1600,      Health care and social assistance,37133,38915,40930,43631,13
50000,Vermont,1601,        Ambulatory health care services,14582,15302,16116,17885,
50000,Vermont,1602,        Hospitals,8978,9376,9821,9955,
50000,Vermont,1603,        Nursing and residential care facilities,6274,6267,6459,6693,
50000,Vermont,1604,        Social assistance,7299,7970,8534,9098,
50000,Vermont,1700,"      Arts, entertainment, and recreation",7721,8452,9100,9024,13
50000,Vermont,1701,"        Performing arts, spectator sports, and related industries",4592,5110,5547,5282,
50000,Vermont,1702,"        Museums, historical sites, and similar institutions",(T),(T),(T),412,
50000,Vermont,1703,"        Amusement, gambling, and recreation industries",2727,2942,3157,3330,
50000,Vermont,1800,      Accommodation and food services,30297,31027,31913,31648,13
50000,Vermont,1801,        Accommodation,11883,12173,12892,12594,
50000,Vermont,1802,        Food services and drinking places,18414,18854,19021,19054,
50000,Vermont,1900,      Other services (except government and government enterprises),19605,20298,20572,20962,13
50000,Vermont,1901,        Repair and maintenance,5742,5859,5834,5947,
50000,Vermont,1902,        Personal and laundry services,5133,5457,5431,5593,
50000,Vermont,1903,"        Religious, grantmaking, civic, professional, and similar organizations",5100,5288,5558,5813,
50000,Vermont,1904,        Private households,3630,3694,3749,3609,
50000,Vermont,2000,    Government and government enterprises,49311,50731,52754,53081,
50000,Vermont,2001,      Federal civilian,5469,5523,6038,5634,
50000,Vermont,2002,      Military,4502,4596,4576,4445,
50000,Vermont,2010,      State and local,39340,40612,42140,43002,
50000,Vermont,2011,        State government,13977,14607,15346,15724,
50000,Vermont,2012,        Local government,25363,26005,26794,27278,
51000,Virginia,,Employment by place of work,,,,,
51000,Virginia,10,Total employment (number of jobs),4167798,4261127,4399151,4417451,
51000,Virginia,,By type,,,,,
51000,Virginia,20,  Wage and salary employment,3560427,3649856,3753970,3760473,
51000,Virginia,40,  Proprietors employment,607371,611271,645181,656978,
51000,Virginia,50,    Farm proprietors employment,50507,50186,50233,48841,
51000,Virginia,60,    Nonfarm proprietors employment 2/,556864,561085,594948,608137,
51000,Virginia,,By industry,,,,,
51000,Virginia,70,  Farm employment,61509,61483,61192,60188,14
51000,Virginia,80,  Nonfarm employment,4106289,4199644,4337959,4357263,
51000,Virginia,90,    Private nonfarm employment,3329548,3412500,3530820,3548925,
51000,Virginia,100,"      Forestry, fishing, and related activities",14702,14178,13329,12392,14
51000,Virginia,101,        Forestry and logging,5506,5468,4953,4561,
51000,Virginia,102,"        Fishing, hunting and trapping",3022,2784,2719,2382,
51000,Virginia,103,        Support activities for agriculture and forestry,6174,5926,5657,5449,
51000,Virginia,200,"      Mining, quarrying, and oil and gas extraction",12263,11622,11394,11962,4
51000,Virginia,201,        Oil and gas extraction,2411,2421,2189,2441,
51000,Virginia,202,        Mining (except oil and gas),9223,8544,8477,8570,
51000,Virginia,203,        Support activities for mining,629,657,728,951,
51000,Virginia,300,      Utilities,12154,11751,11708,12222,
51000,Virginia,400,      Construction,262708,270320,283487,293697,13
51000,Virginia,401,        Construction of buildings,55111,58075,61468,63940,
51000,Virginia,402,        Heavy and civil engineering construction,33432,34386,36469,37633,
51000,Virginia,403,        Specialty trade contractors,174165,177859,185550,192124,
51000,Virginia,500,      Manufacturing,379196,368432,363465,351234,
51000,Virginia,510,        Durable goods manufacturing,204913,201268,200317,196073,
51000,Virginia,511,          Wood product manufacturing,21777,22341,21970,20377,3
51000,Virginia,512,          Nonmetallic mineral product manufacturing,11998,12347,12637,12364,7
51000,Virginia,513,          Primary metal manufacturing,8181,8483,8479,8121,8
51000,Virginia,514,          Fabricated metal product manufacturing,20729,21582,22322,22021,8
51000,Virginia,515,          Machinery manufacturing,21882,21488,21024,20146,9
51000,Virginia,516,          Computer and electronic product manufacturing,29127,27920,27927,27484,10
51000,Virginia,517,"          Electrical equipment, appliance, and component manufacturing",11378,10801,10553,9975,10
51000,Virginia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",19143,18140,16184,(D),11
51000,Virginia,519,          Other transportation equipment manufacturing,24200,22022,24023,(D),11
51000,Virginia,521,          Furniture and related product manufacturing,26189,25761,24679,24476,12
51000,Virginia,522,          Miscellaneous manufacturing,10309,10383,10519,9660,12
51000,Virginia,530,        Nondurable goods manufacturing,174283,167164,163148,155161,
51000,Virginia,531,          Food manufacturing,36013,36125,35443,35111,1
51000,Virginia,532,          Beverage and tobacco product manufacturing,11195,10996,10823,11039,1
51000,Virginia,533,          Textile mills,20909,19728,18926,17361,2
51000,Virginia,534,          Textile product mills,4359,4378,4416,4461,2
51000,Virginia,535,          Apparel manufacturing,19728,14032,11535,8175,2
51000,Virginia,536,          Leather and allied product manufacturing,405,439,512,429,2
51000,Virginia,537,          Paper manufacturing,15429,14838,15031,14502,3
51000,Virginia,538,          Printing and related support activities,21016,21240,20807,19646,3
51000,Virginia,539,          Petroleum and coal products manufacturing,767,771,742,694,4
51000,Virginia,541,          Chemical manufacturing,21851,21076,20846,19733,5
51000,Virginia,542,          Plastics and rubber products manufacturing,22611,23541,24067,24010,6
51000,Virginia,600,      Wholesale trade,118734,120565,123704,124575,13
51000,Virginia,700,      Retail trade,466766,473199,484536,477685,13
51000,Virginia,701,        Motor vehicle and parts dealers,53414,54639,56504,55838,
51000,Virginia,702,        Furniture and home furnishings stores,16725,17211,17866,18013,
51000,Virginia,703,        Electronics and appliance stores,13754,14931,15982,15423,
51000,Virginia,704,        Building material and garden equipment and supplies dealers,27463,28709,29235,29327,
51000,Virginia,705,        Food and beverage stores,69825,69851,70550,69195,
51000,Virginia,706,        Health and personal care stores,24733,25052,25248,25399,
51000,Virginia,707,        Gasoline stations,36322,36138,36458,36402,
51000,Virginia,708,        Clothing and clothing accessories stores,35494,36588,36964,36795,
51000,Virginia,709,"        Sporting goods, hobby, musical instrument, and book stores",22134,21956,21961,21329,
51000,Virginia,711,        General merchandise stores,72032,76665,79045,78084,
51000,Virginia,712,        Miscellaneous store retailers,37645,37869,38985,40766,
51000,Virginia,713,        Nonstore retailers,57225,53590,55738,51114,
51000,Virginia,800,      Transportation and warehousing,130209,133122,137526,138408,13
51000,Virginia,801,        Air transportation,17038,18786,20448,20904,
51000,Virginia,802,        Rail transportation,7205,7238,6518,5556,
51000,Virginia,803,        Water transportation,1117,1189,1287,1378,
51000,Virginia,804,        Truck transportation,40963,40934,42382,41413,
51000,Virginia,805,        Transit and ground passenger transportation,12983,12703,13177,13362,
51000,Virginia,806,        Pipeline transportation,365,458,378,404,
51000,Virginia,807,        Scenic and sightseeing transportation,514,602,615,572,
51000,Virginia,808,        Support activities for transportation,14904,15556,15821,15831,
51000,Virginia,809,        Couriers and messengers,17762,17677,18728,19272,
51000,Virginia,811,        Warehousing and storage,17358,17979,18172,19716,
51000,Virginia,900,      Information,110529,114577,127355,131730,13
51000,Virginia,901,        Publishing industries (except Internet),30038,30996,32038,30860,
51000,Virginia,902,        Motion picture and sound recording industries,6281,6409,6075,6059,
51000,Virginia,903,        Broadcasting (except Internet),9804,9682,10201,10083,
51000,Virginia,904,        Internet publishing and broadcasting 3/,1227,1483,2521,2428,
51000,Virginia,905,        Telecommunications,41832,42575,51387,53122,
51000,Virginia,906,"        Data processing, hosting, and related services",20548,22677,24439,28458,
51000,Virginia,907,        Other information services 3/,799,755,694,720,
51000,Virginia,1000,      Finance and insurance,153207,156007,160355,165414,13
51000,Virginia,1001,        Monetary Authorities-central bank,1512,1620,1476,(D),
51000,Virginia,1002,        Credit intermediation and related activities,63218,66302,68779,69660,
51000,Virginia,1003,"        Securities, commodity contracts, and other financial investments and related activities",34190,33144,35598,32987,
51000,Virginia,1004,        Insurance carriers and related activities,51000,51666,50805,57114,
51000,Virginia,1005,"        Funds, trusts, and other financial vehicles",3287,3275,3697,(D),
51000,Virginia,1100,      Real estate and rental and leasing,135556,129324,142385,144116,13
51000,Virginia,1101,        Real estate,115724,109010,121720,123032,
51000,Virginia,1102,        Rental and leasing services,19346,19811,20194,20623,
51000,Virginia,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),486,503,471,461,
51000,Virginia,1200,"      Professional, scientific, and technical services",317075,348165,372566,381046,13
51000,Virginia,1300,      Management of companies and enterprises,70561,72489,72978,74045,13
51000,Virginia,1400,      Administrative and support and waste management and remediation services,228287,240253,251888,244399,13
51000,Virginia,1401,        Administrative and support services,221171,232693,244477,236522,
51000,Virginia,1402,        Waste management and remediation services,7116,7560,7411,7877,
51000,Virginia,1500,      Educational services,55064,59180,61268,66426,13
51000,Virginia,1600,      Health care and social assistance,305924,314723,322836,326205,13
51000,Virginia,1601,        Ambulatory health care services,115250,115566,118985,123062,
51000,Virginia,1602,        Hospitals,86320,88842,88054,86520,
51000,Virginia,1603,        Nursing and residential care facilities,51818,53259,55326,56690,
51000,Virginia,1604,        Social assistance,52536,57056,60471,59933,
51000,Virginia,1700,"      Arts, entertainment, and recreation",69974,74384,78195,75348,13
51000,Virginia,1701,"        Performing arts, spectator sports, and related industries",28862,31691,33971,33031,
51000,Virginia,1702,"        Museums, historical sites, and similar institutions",4507,4793,5006,5258,
51000,Virginia,1703,"        Amusement, gambling, and recreation industries",36605,37900,39218,37059,
51000,Virginia,1800,      Accommodation and food services,250049,255978,266525,273262,13
51000,Virginia,1801,        Accommodation,48635,49354,51337,50199,
51000,Virginia,1802,        Food services and drinking places,201414,206624,215188,223063,
51000,Virginia,1900,      Other services (except government and government enterprises),236590,244231,245320,244759,13
51000,Virginia,1901,        Repair and maintenance,50142,52178,51923,51258,
51000,Virginia,1902,        Personal and laundry services,68315,71722,72171,70614,
51000,Virginia,1903,"        Religious, grantmaking, civic, professional, and similar organizations",82042,85530,88233,90778,
51000,Virginia,1904,        Private households,36091,34801,32993,32109,
51000,Virginia,2000,    Government and government enterprises,776741,787144,807139,808338,
51000,Virginia,2001,      Federal civilian,163468,160614,165746,156975,
51000,Virginia,2002,      Military,163445,164742,168189,167477,
51000,Virginia,2010,      State and local,449828,461788,473204,483886,
51000,Virginia,2011,        State government,146292,149416,151445,153335,
51000,Virginia,2012,        Local government,303536,312372,321759,330551,
53000,Washington,,Employment by place of work,,,,,
53000,Washington,10,Total employment (number of jobs),3382924,3446900,3526778,3515729,
53000,Washington,,By type,,,,,
53000,Washington,20,  Wage and salary employment,2789554,2854408,2910707,2902109,
53000,Washington,40,  Proprietors employment,593370,592492,616071,613620,
53000,Washington,50,    Farm proprietors employment,38938,38760,38995,35472,
53000,Washington,60,    Nonfarm proprietors employment 2/,554432,553732,577076,578148,
53000,Washington,,By industry,,,,,
53000,Washington,70,  Farm employment,82306,85203,80286,80048,14
53000,Washington,80,  Nonfarm employment,3300618,3361697,3446492,3435681,
53000,Washington,90,    Private nonfarm employment,2758997,2810761,2883405,2865343,
53000,Washington,100,"      Forestry, fishing, and related activities",41714,40113,38160,36871,14
53000,Washington,101,        Forestry and logging,10953,11423,10482,10128,
53000,Washington,102,"        Fishing, hunting and trapping",9619,8968,8252,7562,
53000,Washington,103,        Support activities for agriculture and forestry,21142,19722,19426,19181,
53000,Washington,200,"      Mining, quarrying, and oil and gas extraction",6235,5986,5598,5765,4
53000,Washington,201,        Oil and gas extraction,1448,1412,1279,(D),
53000,Washington,202,        Mining (except oil and gas),4539,4276,3966,4142,
53000,Washington,203,        Support activities for mining,248,298,353,(D),
53000,Washington,300,      Utilities,5359,5304,5303,5099,
53000,Washington,400,      Construction,196291,206703,212932,213956,13
53000,Washington,401,        Construction of buildings,54646,58257,59252,59768,
53000,Washington,402,        Heavy and civil engineering construction,22222,22977,23064,22087,
53000,Washington,403,        Specialty trade contractors,119423,125469,130616,132101,
53000,Washington,500,      Manufacturing,377115,360662,347942,331347,
53000,Washington,510,        Durable goods manufacturing,272906,257633,246539,234875,
53000,Washington,511,          Wood product manufacturing,23700,22795,23396,20602,3
53000,Washington,512,          Nonmetallic mineral product manufacturing,9322,9534,9567,9029,7
53000,Washington,513,          Primary metal manufacturing,12137,11504,10692,9088,8
53000,Washington,514,          Fabricated metal product manufacturing,21009,20055,20315,19455,8
53000,Washington,515,          Machinery manufacturing,15428,16060,16485,15536,9
53000,Washington,516,          Computer and electronic product manufacturing,35636,34039,34950,33504,10
53000,Washington,517,"          Electrical equipment, appliance, and component manufacturing",4212,4447,4524,4219,10
53000,Washington,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",6150,6767,6408,(D),11
53000,Washington,519,          Other transportation equipment manufacturing,120162,106771,94523,(D),11
53000,Washington,521,          Furniture and related product manufacturing,9846,10212,10136,9918,12
53000,Washington,522,          Miscellaneous manufacturing,15304,15449,15543,14420,12
53000,Washington,530,        Nondurable goods manufacturing,104209,103029,101403,96472,
53000,Washington,531,          Food manufacturing,39527,39944,40040,38674,1
53000,Washington,532,          Beverage and tobacco product manufacturing,3960,3953,3982,4013,1
53000,Washington,533,          Textile mills,929,947,907,721,2
53000,Washington,534,          Textile product mills,3364,3051,2864,2628,2
53000,Washington,535,          Apparel manufacturing,6166,5932,5264,4269,2
53000,Washington,536,          Leather and allied product manufacturing,387,474,474,472,2
53000,Washington,537,          Paper manufacturing,15776,15459,14569,14148,3
53000,Washington,538,          Printing and related support activities,14013,13130,13280,12079,3
53000,Washington,539,          Petroleum and coal products manufacturing,2208,2258,2270,2513,4
53000,Washington,541,          Chemical manufacturing,6753,6632,6524,6472,5
53000,Washington,542,          Plastics and rubber products manufacturing,11126,11249,11229,10483,6
53000,Washington,600,      Wholesale trade,131215,133405,135184,131733,13
53000,Washington,700,      Retail trade,385120,386546,396796,386388,13
53000,Washington,701,        Motor vehicle and parts dealers,43356,44166,45131,44513,
53000,Washington,702,        Furniture and home furnishings stores,12035,12701,13168,13004,
53000,Washington,703,        Electronics and appliance stores,12084,11721,12165,12350,
53000,Washington,704,        Building material and garden equipment and supplies dealers,26264,27386,27450,26239,
53000,Washington,705,        Food and beverage stores,66761,67935,68973,67492,
53000,Washington,706,        Health and personal care stores,19489,19395,19427,18791,
53000,Washington,707,        Gasoline stations,17844,17597,17583,16640,
53000,Washington,708,        Clothing and clothing accessories stores,27505,27918,28081,28081,
53000,Washington,709,"        Sporting goods, hobby, musical instrument, and book stores",24427,23871,24406,23559,
53000,Washington,711,        General merchandise stores,45412,46648,49052,50020,
53000,Washington,712,        Miscellaneous store retailers,39407,38857,39425,40812,
53000,Washington,713,        Nonstore retailers,50536,48351,51935,44887,
53000,Washington,800,      Transportation and warehousing,103632,103286,105881,105729,13
53000,Washington,801,        Air transportation,14546,15423,15533,15507,
53000,Washington,802,        Rail transportation,4652,4560,4323,4146,
53000,Washington,803,        Water transportation,3587,3542,3329,3266,
53000,Washington,804,        Truck transportation,31426,30974,32754,32502,
53000,Washington,805,        Transit and ground passenger transportation,8096,8127,8046,8353,
53000,Washington,806,        Pipeline transportation,242,256,270,173,
53000,Washington,807,        Scenic and sightseeing transportation,948,864,872,795,
53000,Washington,808,        Support activities for transportation,15514,15413,16205,16832,
53000,Washington,809,        Couriers and messengers,15161,15268,16001,15657,
53000,Washington,811,        Warehousing and storage,9460,8859,8548,8498,
53000,Washington,900,      Information,86594,93953,107120,108046,13
53000,Washington,901,        Publishing industries (except Internet),41586,44433,49776,52097,
53000,Washington,902,        Motion picture and sound recording industries,6920,7043,6347,6235,
53000,Washington,903,        Broadcasting (except Internet),5329,5201,5762,5636,
53000,Washington,904,        Internet publishing and broadcasting 3/,688,1313,2875,1915,
53000,Washington,905,        Telecommunications,26749,29710,33416,34199,
53000,Washington,906,"        Data processing, hosting, and related services",4627,5527,8224,7251,
53000,Washington,907,        Other information services 3/,695,726,720,713,
53000,Washington,1000,      Finance and insurance,137349,140204,141156,140321,13
53000,Washington,1001,        Monetary Authorities-central bank,(T),179,(T),(D),
53000,Washington,1002,        Credit intermediation and related activities,47153,49609,48313,48254,
53000,Washington,1003,"        Securities, commodity contracts, and other financial investments and related activities",35812,35178,38676,36570,
53000,Washington,1004,        Insurance carriers and related activities,50267,51327,49668,51017,
53000,Washington,1005,"        Funds, trusts, and other financial vehicles",3967,3911,4336,(D),
53000,Washington,1100,      Real estate and rental and leasing,125856,118552,129384,132064,13
53000,Washington,1101,        Real estate,108190,100913,111055,113450,
53000,Washington,1102,        Rental and leasing services,17307,17273,17925,18163,
53000,Washington,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),359,366,404,451,
53000,Washington,1200,"      Professional, scientific, and technical services",198515,210525,221978,226955,13
53000,Washington,1300,      Management of companies and enterprises,30173,29908,31275,31048,13
53000,Washington,1400,      Administrative and support and waste management and remediation services,152275,164279,172286,161795,13
53000,Washington,1401,        Administrative and support services,139939,151247,158585,148147,
53000,Washington,1402,        Waste management and remediation services,12336,13032,13701,13648,
53000,Washington,1500,      Educational services,42315,44183,46629,52824,13
53000,Washington,1600,      Health care and social assistance,286662,295225,302684,310030,13
53000,Washington,1601,        Ambulatory health care services,119553,123509,127083,129817,
53000,Washington,1602,        Hospitals,59062,60633,60328,60955,
53000,Washington,1603,        Nursing and residential care facilities,52956,52287,53327,54061,
53000,Washington,1604,        Social assistance,55091,58796,61946,65197,
53000,Washington,1700,"      Arts, entertainment, and recreation",63948,70634,75139,73905,13
53000,Washington,1701,"        Performing arts, spectator sports, and related industries",33066,36524,39171,36758,
53000,Washington,1702,"        Museums, historical sites, and similar institutions",1581,1737,2046,2387,
53000,Washington,1703,"        Amusement, gambling, and recreation industries",29301,32373,33922,34760,
53000,Washington,1800,      Accommodation and food services,212999,218007,220036,222296,13
53000,Washington,1801,        Accommodation,31557,31912,32193,31549,
53000,Washington,1802,        Food services and drinking places,181442,186095,187843,190747,
53000,Washington,1900,      Other services (except government and government enterprises),175630,183286,187922,189171,13
53000,Washington,1901,        Repair and maintenance,44024,45623,45269,46769,
53000,Washington,1902,        Personal and laundry services,47943,50884,50671,51574,
53000,Washington,1903,"        Religious, grantmaking, civic, professional, and similar organizations",56319,58026,61604,61582,
53000,Washington,1904,        Private households,27344,28753,30378,29246,
53000,Washington,2000,    Government and government enterprises,541621,550936,563087,570338,
53000,Washington,2001,      Federal civilian,66731,66382,69351,66105,
53000,Washington,2002,      Military,73130,72351,72541,73111,
53000,Washington,2010,      State and local,401760,412203,421195,431122,
53000,Washington,2011,        State government,124980,129314,133163,137687,
53000,Washington,2012,        Local government,276780,282889,288032,293435,
54000,West Virginia,,Employment by place of work,,,,,
54000,West Virginia,10,Total employment (number of jobs),868370,868236,875561,872546,
54000,West Virginia,,By type,,,,,
54000,West Virginia,20,  Wage and salary employment,722362,724303,729135,726708,
54000,West Virginia,40,  Proprietors employment,146008,143933,146426,145838,
54000,West Virginia,50,    Farm proprietors employment,21988,21422,21305,21560,
54000,West Virginia,60,    Nonfarm proprietors employment 2/,124020,122511,125121,124278,
54000,West Virginia,,By industry,,,,,
54000,West Virginia,70,  Farm employment,23816,23319,23172,23505,14
54000,West Virginia,80,  Nonfarm employment,844554,844917,852389,849041,
54000,West Virginia,90,    Private nonfarm employment,695110,695033,700746,700449,
54000,West Virginia,100,"      Forestry, fishing, and related activities",4608,4499,4153,3814,14
54000,West Virginia,101,        Forestry and logging,3155,3151,2894,2635,
54000,West Virginia,102,"        Fishing, hunting and trapping",(T),(T),(T),(D),
54000,West Virginia,103,        Support activities for agriculture and forestry,1300,1207,1123,(D),
54000,West Virginia,200,"      Mining, quarrying, and oil and gas extraction",28784,26293,24815,27370,4
54000,West Virginia,201,        Oil and gas extraction,6607,6347,5771,6228,
54000,West Virginia,202,        Mining (except oil and gas),19134,17074,16424,18099,
54000,West Virginia,203,        Support activities for mining,3043,2872,2620,3043,
54000,West Virginia,300,      Utilities,7478,7423,7149,6943,
54000,West Virginia,400,      Construction,49778,48898,49115,50292,13
54000,West Virginia,401,        Construction of buildings,14783,15357,15018,15135,
54000,West Virginia,402,        Heavy and civil engineering construction,7614,7259,7398,7476,
54000,West Virginia,403,        Specialty trade contractors,27381,26282,26699,27681,
54000,West Virginia,500,      Manufacturing,79172,78109,77226,74355,
54000,West Virginia,510,        Durable goods manufacturing,47840,47668,47805,45913,
54000,West Virginia,511,          Wood product manufacturing,8249,8844,9139,8831,3
54000,West Virginia,512,          Nonmetallic mineral product manufacturing,6301,6131,6162,5868,7
54000,West Virginia,513,          Primary metal manufacturing,10598,10059,9967,9276,8
54000,West Virginia,514,          Fabricated metal product manufacturing,8889,8671,8176,7870,8
54000,West Virginia,515,          Machinery manufacturing,2899,2647,2521,2465,9
54000,West Virginia,516,          Computer and electronic product manufacturing,1515,1436,1543,1348,10
54000,West Virginia,517,"          Electrical equipment, appliance, and component manufacturing",1299,1147,1115,1075,10
54000,West Virginia,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",1998,2373,2676,2795,11
54000,West Virginia,519,          Other transportation equipment manufacturing,2084,2125,2237,2314,11
54000,West Virginia,521,          Furniture and related product manufacturing,1762,2059,2145,2033,12
54000,West Virginia,522,          Miscellaneous manufacturing,2246,2176,2124,2038,12
54000,West Virginia,530,        Nondurable goods manufacturing,31332,30441,29421,28442,
54000,West Virginia,531,          Food manufacturing,5108,5036,4522,4509,1
54000,West Virginia,532,          Beverage and tobacco product manufacturing,626,765,733,758,1
54000,West Virginia,533,          Textile mills,461,(T),(T),296,2
54000,West Virginia,534,          Textile product mills,(T),(T),(T),(D),2
54000,West Virginia,535,          Apparel manufacturing,1344,1132,916,916,2
54000,West Virginia,536,          Leather and allied product manufacturing,579,611,585,(D),2
54000,West Virginia,537,          Paper manufacturing,906,895,908,927,3
54000,West Virginia,538,          Printing and related support activities,2361,2233,2299,2091,3
54000,West Virginia,539,          Petroleum and coal products manufacturing,1072,1056,1097,1139,4
54000,West Virginia,541,          Chemical manufacturing,15253,14491,14045,13574,5
54000,West Virginia,542,          Plastics and rubber products manufacturing,3351,3667,3788,4011,6
54000,West Virginia,600,      Wholesale trade,26814,26606,26394,26156,13
54000,West Virginia,700,      Retail trade,115506,114132,115028,109900,13
54000,West Virginia,701,        Motor vehicle and parts dealers,13624,13609,13808,13658,
54000,West Virginia,702,        Furniture and home furnishings stores,3521,3443,3374,2997,
54000,West Virginia,703,        Electronics and appliance stores,2270,2019,2084,1978,
54000,West Virginia,704,        Building material and garden equipment and supplies dealers,7348,7484,7513,7165,
54000,West Virginia,705,        Food and beverage stores,20134,19575,18421,17344,
54000,West Virginia,706,        Health and personal care stores,6792,6688,6739,6768,
54000,West Virginia,707,        Gasoline stations,10620,10295,10279,10050,
54000,West Virginia,708,        Clothing and clothing accessories stores,6432,6120,6115,5799,
54000,West Virginia,709,"        Sporting goods, hobby, musical instrument, and book stores",4352,4143,4167,3774,
54000,West Virginia,711,        General merchandise stores,18101,20200,21250,20330,
54000,West Virginia,712,        Miscellaneous store retailers,9847,9489,9580,9712,
54000,West Virginia,713,        Nonstore retailers,12465,11067,11698,10325,
54000,West Virginia,800,      Transportation and warehousing,27080,26330,26307,25622,13
54000,West Virginia,801,        Air transportation,357,417,(T),312,
54000,West Virginia,802,        Rail transportation,3341,3364,3173,(D),
54000,West Virginia,803,        Water transportation,770,747,731,676,
54000,West Virginia,804,        Truck transportation,13504,12752,13142,12963,
54000,West Virginia,805,        Transit and ground passenger transportation,891,887,837,683,
54000,West Virginia,806,        Pipeline transportation,2230,2152,1978,1794,
54000,West Virginia,807,        Scenic and sightseeing transportation,(T),(T),(T),(D),
54000,West Virginia,808,        Support activities for transportation,1683,1533,1590,1778,
54000,West Virginia,809,        Couriers and messengers,2887,2888,2986,3073,
54000,West Virginia,811,        Warehousing and storage,1325,1492,1455,1416,
54000,West Virginia,900,      Information,14766,15081,15789,15302,13
54000,West Virginia,901,        Publishing industries (except Internet),4415,4592,4929,4672,
54000,West Virginia,902,        Motion picture and sound recording industries,835,817,822,799,
54000,West Virginia,903,        Broadcasting (except Internet),1994,2076,2222,1975,
54000,West Virginia,904,        Internet publishing and broadcasting 3/,(T),(T),(T),(D),
54000,West Virginia,905,        Telecommunications,6296,6364,6468,6720,
54000,West Virginia,906,"        Data processing, hosting, and related services",1109,1110,1231,1029,
54000,West Virginia,907,        Other information services 3/,(T),(T),(T),(D),
54000,West Virginia,1000,      Finance and insurance,28361,28702,28428,27358,13
54000,West Virginia,1001,        Monetary Authorities-central bank,(T),(T),(T),(D),
54000,West Virginia,1002,        Credit intermediation and related activities,12821,13462,13207,12987,
54000,West Virginia,1003,"        Securities, commodity contracts, and other financial investments and related activities",2948,2849,3116,2823,
54000,West Virginia,1004,        Insurance carriers and related activities,12172,11979,11651,11017,
54000,West Virginia,1005,"        Funds, trusts, and other financial vehicles",(T),(T),(T),(D),
54000,West Virginia,1100,      Real estate and rental and leasing,18610,17273,18708,18875,13
54000,West Virginia,1101,        Real estate,14864,13601,14782,14681,
54000,West Virginia,1102,        Rental and leasing services,3699,3631,3885,4171,
54000,West Virginia,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),(T),(T),(T),23,
54000,West Virginia,1200,"      Professional, scientific, and technical services",31359,32602,33138,34190,13
54000,West Virginia,1300,      Management of companies and enterprises,2942,2963,2944,2978,13
54000,West Virginia,1400,      Administrative and support and waste management and remediation services,34263,37191,39400,39647,13
54000,West Virginia,1401,        Administrative and support services,31938,34886,37421,37691,
54000,West Virginia,1402,        Waste management and remediation services,2325,2305,1979,1956,
54000,West Virginia,1500,      Educational services,10813,10925,11167,11746,13
54000,West Virginia,1600,      Health care and social assistance,97419,99368,101469,104117,13
54000,West Virginia,1601,        Ambulatory health care services,31231,32372,33575,34358,
54000,West Virginia,1602,        Hospitals,31940,31914,32109,32808,
54000,West Virginia,1603,        Nursing and residential care facilities,16567,16654,16952,17458,
54000,West Virginia,1604,        Social assistance,17681,18428,18833,19493,
54000,West Virginia,1700,"      Arts, entertainment, and recreation",11054,11745,12812,12960,13
54000,West Virginia,1701,"        Performing arts, spectator sports, and related industries",5402,5987,6965,7199,
54000,West Virginia,1702,"        Museums, historical sites, and similar institutions",(T),(T),(T),196,
54000,West Virginia,1703,"        Amusement, gambling, and recreation industries",5495,5580,5665,5565,
54000,West Virginia,1800,      Accommodation and food services,56364,56556,57313,58266,13
54000,West Virginia,1801,        Accommodation,9994,10093,10382,10158,
54000,West Virginia,1802,        Food services and drinking places,46370,46463,46931,48108,
54000,West Virginia,1900,      Other services (except government and government enterprises),49939,50337,49391,50558,13
54000,West Virginia,1901,        Repair and maintenance,12847,12795,12200,12539,
