GeoFips,GeoName,LineCode,Description,Jobs
53000,Washington,530,        Water transportation,9440
53000,Washington,540,        Other transportation,(D)
53000,Washington,541,          Local and interurban passenger transit,9291
53000,Washington,542,          Transportation by air,27781
53000,Washington,543,"          Pipelines, except natural gas",(D)
53000,Washington,544,          Transportation services,15779
53000,Washington,560,        Communications,38737
53000,Washington,570,"        Electric, gas, and sanitary services",16807
53000,Washington,610,      Wholesale trade,167099
53000,Washington,620,      Retail trade,585675
53000,Washington,621,        Building materials and garden equipment,24936
53000,Washington,622,        General merchandise stores,53373
53000,Washington,623,        Food stores,74668
53000,Washington,624,        Automotive dealers and service stations,55174
53000,Washington,625,        Apparel and accessory stores,28367
53000,Washington,626,        Home furniture and furnishings stores,26031
53000,Washington,627,        Eating and drinking places,191520
53000,Washington,628,        Miscellaneous retail,131606
53000,Washington,700,"      Finance, insurance, and real estate",266486
53000,Washington,710,        Depository and nondepository institutions,50967
53000,Washington,730,"        Other finance, insurance, and real estate",215519
53000,Washington,731,          Security and commodity brokers,12285
53000,Washington,732,          Insurance carriers,29053
53000,Washington,733,"          Insurance agents, brokers, and services",23386
53000,Washington,734,          Real estate,115771
53000,Washington,735,"          Combined real estate, insurance, etc. 4/",(NA)
53000,Washington,736,          Holding and other investment offices,35024
53000,Washington,800,      Services,1051816
53000,Washington,805,        Hotels and other lodging places,32983
53000,Washington,810,        Personal services,53894
53000,Washington,815,        Private households,(D)
53000,Washington,820,        Business services,235564
53000,Washington,825,"        Automotive repair, services, and parking",36371
53000,Washington,830,        Miscellaneous repair services,17254
53000,Washington,835,        Amusement and recreation services,73537
53000,Washington,840,        Motion pictures,11893
53000,Washington,845,        Health services,220232
53000,Washington,850,        Legal services,28461
53000,Washington,855,        Educational services,53374
53000,Washington,860,        Social services 5/,65896
53000,Washington,865,"        Museums, botanical, zoological gardens",(D)
53000,Washington,870,        Membership organizations,52453
53000,Washington,875,        Engineering and management services 6/,115320
53000,Washington,880,        Miscellaneous services,22326
53000,Washington,900,    Government and government enterprises,563087
53000,Washington,910,      Federal civilian,69351
53000,Washington,920,      Military,72541
53000,Washington,930,      State and local,421195
53000,Washington,931,        State government,133163
53000,Washington,932,        Local government,288032
54000,West Virginia,,Employment by place of work,
54000,West Virginia,10,Total employment (number of jobs),875561
54000,West Virginia,,By type,
54000,West Virginia,20,  Wage and salary employment,729135
54000,West Virginia,40,  Proprietors employment,146426
54000,West Virginia,50,    Farm proprietors employment,21305
54000,West Virginia,60,    Nonfarm proprietors employment 2/,125121
54000,West Virginia,,By industry,
54000,West Virginia,70,  Farm employment,23172
54000,West Virginia,80,  Nonfarm employment,852389
54000,West Virginia,90,    Private nonfarm employment,700746
54000,West Virginia,100,"      Agricultural services, forestry, and fishing",6737
54000,West Virginia,110,        Agricultural services,5980
54000,West Virginia,120,        Forestry and fishing,757
54000,West Virginia,121,          Forestry,669
54000,West Virginia,122,          Fishing,88
54000,West Virginia,200,      Mining,26112
54000,West Virginia,210,        Metal mining,67
54000,West Virginia,220,        Coal mining,16137
54000,West Virginia,230,        Oil and gas extraction,8952
54000,West Virginia,240,"        Nonmetallic minerals, except fuels",956
54000,West Virginia,300,      Construction,47767
54000,West Virginia,310,        General building contractors,13373
54000,West Virginia,320,        Heavy construction contractors,8030
54000,West Virginia,330,        Special trade contractors,26364
54000,West Virginia,400,      Manufacturing,84006
54000,West Virginia,410,        Durable goods manufacturing,50959
54000,West Virginia,413,          Lumber and wood products,12708
54000,West Virginia,417,          Furniture and fixtures,861
54000,West Virginia,420,"          Stone, clay, and glass products",6577
54000,West Virginia,423,          Primary metal industries,10706
54000,West Virginia,426,          Fabricated metal products,6178
54000,West Virginia,429,          Industrial machinery and equipment,5373
54000,West Virginia,432,          Electronic and other electric equipment,1721
54000,West Virginia,435,          Motor vehicles and equipment,1366
54000,West Virginia,438,          Other transportation equipment,2579
54000,West Virginia,441,          Instruments and related products,1514
54000,West Virginia,444,          Miscellaneous manufacturing industries,1376
54000,West Virginia,447,          Ordnance 3/,(NA)
54000,West Virginia,450,        Nondurable goods manufacturing,33047
54000,West Virginia,453,          Food and kindred products,4764
54000,West Virginia,456,          Tobacco products,(D)
54000,West Virginia,459,          Textile mill products,849
54000,West Virginia,462,          Apparel and other textile products,1168
54000,West Virginia,465,          Paper and allied products,1236
54000,West Virginia,468,          Printing and publishing,6120
54000,West Virginia,471,          Chemicals and allied products,14225
54000,West Virginia,474,          Petroleum and coal products,685
54000,West Virginia,477,          Rubber and miscellaneous plastics products,3727
54000,West Virginia,480,          Leather and leather products,(D)
54000,West Virginia,500,      Transportation and public utilities,44522
54000,West Virginia,510,        Railroad transportation,(D)
54000,West Virginia,520,        Trucking and warehousing,16802
54000,West Virginia,530,        Water transportation,1207
54000,West Virginia,540,        Other transportation,(D)
54000,West Virginia,541,          Local and interurban passenger transit,1920
54000,West Virginia,542,          Transportation by air,2245
54000,West Virginia,543,"          Pipelines, except natural gas",(D)
54000,West Virginia,544,          Transportation services,1145
54000,West Virginia,560,        Communications,8407
54000,West Virginia,570,"        Electric, gas, and sanitary services",9600
54000,West Virginia,610,      Wholesale trade,32914
54000,West Virginia,620,      Retail trade,156586
54000,West Virginia,621,        Building materials and garden equipment,6836
54000,West Virginia,622,        General merchandise stores,21084
54000,West Virginia,623,        Food stores,22550
54000,West Virginia,624,        Automotive dealers and service stations,19006
54000,West Virginia,625,        Apparel and accessory stores,5452
54000,West Virginia,626,        Home furniture and furnishings stores,5676
54000,West Virginia,627,        Eating and drinking places,47065
54000,West Virginia,628,        Miscellaneous retail,28917
54000,West Virginia,700,"      Finance, insurance, and real estate",45917
54000,West Virginia,710,        Depository and nondepository institutions,13245
54000,West Virginia,730,"        Other finance, insurance, and real estate",32672
54000,West Virginia,731,          Security and commodity brokers,1047
54000,West Virginia,732,          Insurance carriers,3855
54000,West Virginia,733,"          Insurance agents, brokers, and services",7318
54000,West Virginia,734,          Real estate,16543
54000,West Virginia,735,"          Combined real estate, insurance, etc. 4/",(NA)
54000,West Virginia,736,          Holding and other investment offices,3909
54000,West Virginia,800,      Services,256185
54000,West Virginia,805,        Hotels and other lodging places,10409
54000,West Virginia,810,        Personal services,15481
54000,West Virginia,815,        Private households,6089
54000,West Virginia,820,        Business services,40453
54000,West Virginia,825,"        Automotive repair, services, and parking",8464
54000,West Virginia,830,        Miscellaneous repair services,5934
54000,West Virginia,835,        Amusement and recreation services,13615
54000,West Virginia,840,        Motion pictures,1763
54000,West Virginia,845,        Health services,76248
54000,West Virginia,850,        Legal services,7881
54000,West Virginia,855,        Educational services,12070
54000,West Virginia,860,        Social services 5/,20030
54000,West Virginia,865,"        Museums, botanical, zoological gardens",168
54000,West Virginia,870,        Membership organizations,12851
54000,West Virginia,875,        Engineering and management services 6/,18062
54000,West Virginia,880,        Miscellaneous services,6667
54000,West Virginia,900,    Government and government enterprises,151643
54000,West Virginia,910,      Federal civilian,22307
54000,West Virginia,920,      Military,10151
54000,West Virginia,930,      State and local,119185
54000,West Virginia,931,        State government,45993
54000,West Virginia,932,        Local government,73192
55000,Wisconsin,,Employment by place of work,
55000,Wisconsin,10,Total employment (number of jobs),3413585
55000,Wisconsin,,By type,
55000,Wisconsin,20,  Wage and salary employment,2892663
55000,Wisconsin,40,  Proprietors employment,520922
55000,Wisconsin,50,    Farm proprietors employment,79179
55000,Wisconsin,60,    Nonfarm proprietors employment 2/,441743
55000,Wisconsin,,By industry,
55000,Wisconsin,70,  Farm employment,101442
55000,Wisconsin,80,  Nonfarm employment,3312143
55000,Wisconsin,90,    Private nonfarm employment,2894370
55000,Wisconsin,100,"      Agricultural services, forestry, and fishing",34995
55000,Wisconsin,110,        Agricultural services,30807
55000,Wisconsin,120,        Forestry and fishing,4188
55000,Wisconsin,121,          Forestry,3029
55000,Wisconsin,122,          Fishing,1159
55000,Wisconsin,200,      Mining,3751
55000,Wisconsin,210,        Metal mining,(D)
55000,Wisconsin,220,        Coal mining,7
55000,Wisconsin,230,        Oil and gas extraction,(D)
55000,Wisconsin,240,"        Nonmetallic minerals, except fuels",2898
55000,Wisconsin,300,      Construction,174794
55000,Wisconsin,310,        General building contractors,40357
55000,Wisconsin,320,        Heavy construction contractors,13598
55000,Wisconsin,330,        Special trade contractors,120839
55000,Wisconsin,400,      Manufacturing,630261
55000,Wisconsin,410,        Durable goods manufacturing,385810
55000,Wisconsin,413,          Lumber and wood products,36386
55000,Wisconsin,417,          Furniture and fixtures,19690
55000,Wisconsin,420,"          Stone, clay, and glass products",12006
55000,Wisconsin,423,          Primary metal industries,26211
55000,Wisconsin,426,          Fabricated metal products,68700
55000,Wisconsin,429,          Industrial machinery and equipment,110432
55000,Wisconsin,432,          Electronic and other electric equipment,46941
55000,Wisconsin,435,          Motor vehicles and equipment,21941
55000,Wisconsin,438,          Other transportation equipment,12389
55000,Wisconsin,441,          Instruments and related products,18068
55000,Wisconsin,444,          Miscellaneous manufacturing industries,13046
55000,Wisconsin,447,          Ordnance 3/,(NA)
55000,Wisconsin,450,        Nondurable goods manufacturing,244451
55000,Wisconsin,453,          Food and kindred products,67897
55000,Wisconsin,456,          Tobacco products,(D)
55000,Wisconsin,459,          Textile mill products,2593
55000,Wisconsin,462,          Apparel and other textile products,6423
55000,Wisconsin,465,          Paper and allied products,52439
55000,Wisconsin,468,          Printing and publishing,56743
55000,Wisconsin,471,          Chemicals and allied products,15026
55000,Wisconsin,474,          Petroleum and coal products,(D)
55000,Wisconsin,477,          Rubber and miscellaneous plastics products,39355
55000,Wisconsin,480,          Leather and leather products,3522
55000,Wisconsin,500,      Transportation and public utilities,156001
55000,Wisconsin,510,        Railroad transportation,3877
55000,Wisconsin,520,        Trucking and warehousing,70870
55000,Wisconsin,530,        Water transportation,(D)
55000,Wisconsin,540,        Other transportation,(D)
55000,Wisconsin,541,          Local and interurban passenger transit,17801
55000,Wisconsin,542,          Transportation by air,14339
55000,Wisconsin,543,"          Pipelines, except natural gas",(D)
55000,Wisconsin,544,          Transportation services,7960
55000,Wisconsin,560,        Communications,20863
55000,Wisconsin,570,"        Electric, gas, and sanitary services",18872
55000,Wisconsin,610,      Wholesale trade,149813
55000,Wisconsin,620,      Retail trade,583358
55000,Wisconsin,621,        Building materials and garden equipment,28056
55000,Wisconsin,622,        General merchandise stores,68315
55000,Wisconsin,623,        Food stores,68199
55000,Wisconsin,624,        Automotive dealers and service stations,62988
55000,Wisconsin,625,        Apparel and accessory stores,17839
55000,Wisconsin,626,        Home furniture and furnishings stores,21334
55000,Wisconsin,627,        Eating and drinking places,186293
55000,Wisconsin,628,        Miscellaneous retail,130334
55000,Wisconsin,700,"      Finance, insurance, and real estate",231548
55000,Wisconsin,710,        Depository and nondepository institutions,50879
55000,Wisconsin,730,"        Other finance, insurance, and real estate",180669
55000,Wisconsin,731,          Security and commodity brokers,10560
55000,Wisconsin,732,          Insurance carriers,47857
55000,Wisconsin,733,"          Insurance agents, brokers, and services",29107
55000,Wisconsin,734,          Real estate,71405
55000,Wisconsin,735,"          Combined real estate, insurance, etc. 4/",(NA)
55000,Wisconsin,736,          Holding and other investment offices,21740
55000,Wisconsin,800,      Services,929849
55000,Wisconsin,805,        Hotels and other lodging places,35275
55000,Wisconsin,810,        Personal services,52116
55000,Wisconsin,815,        Private households,12176
55000,Wisconsin,820,        Business services,186796
55000,Wisconsin,825,"        Automotive repair, services, and parking",29979
55000,Wisconsin,830,        Miscellaneous repair services,13727
55000,Wisconsin,835,        Amusement and recreation services,55849
55000,Wisconsin,840,        Motion pictures,8857
55000,Wisconsin,845,        Health services,240399
55000,Wisconsin,850,        Legal services,18813
55000,Wisconsin,855,        Educational services,53806
55000,Wisconsin,860,        Social services 5/,71948
55000,Wisconsin,865,"        Museums, botanical, zoological gardens",1401
55000,Wisconsin,870,        Membership organizations,61301
55000,Wisconsin,875,        Engineering and management services 6/,67539
55000,Wisconsin,880,        Miscellaneous services,19867
55000,Wisconsin,900,    Government and government enterprises,417773
55000,Wisconsin,910,      Federal civilian,32328
55000,Wisconsin,920,      Military,18813
55000,Wisconsin,930,      State and local,366632
55000,Wisconsin,931,        State government,95280
55000,Wisconsin,932,        Local government,271352
56000,Wyoming,,Employment by place of work,
56000,Wyoming,10,Total employment (number of jobs),324653
56000,Wyoming,,By type,
56000,Wyoming,20,  Wage and salary employment,251864
56000,Wyoming,40,  Proprietors employment,72789
56000,Wyoming,50,    Farm proprietors employment,8948
56000,Wyoming,60,    Nonfarm proprietors employment 2/,63841
56000,Wyoming,,By industry,
56000,Wyoming,70,  Farm employment,12726
56000,Wyoming,80,  Nonfarm employment,311927
56000,Wyoming,90,    Private nonfarm employment,247001
56000,Wyoming,100,"      Agricultural services, forestry, and fishing",5429
56000,Wyoming,110,        Agricultural services,4816
56000,Wyoming,120,        Forestry and fishing,613
56000,Wyoming,121,          Forestry,(D)
56000,Wyoming,122,          Fishing,(D)
56000,Wyoming,200,      Mining,19289
56000,Wyoming,210,        Metal mining,516
56000,Wyoming,220,        Coal mining,4726
56000,Wyoming,230,        Oil and gas extraction,11249
56000,Wyoming,240,"        Nonmetallic minerals, except fuels",2798
56000,Wyoming,300,      Construction,24353
56000,Wyoming,310,        General building contractors,5462
56000,Wyoming,320,        Heavy construction contractors,5785
56000,Wyoming,330,        Special trade contractors,13106
56000,Wyoming,400,      Manufacturing,13487
56000,Wyoming,410,        Durable goods manufacturing,6157
56000,Wyoming,413,          Lumber and wood products,1473
56000,Wyoming,417,          Furniture and fixtures,299
56000,Wyoming,420,"          Stone, clay, and glass products",954
56000,Wyoming,423,          Primary metal industries,196
56000,Wyoming,426,          Fabricated metal products,885
56000,Wyoming,429,          Industrial machinery and equipment,1093
56000,Wyoming,432,          Electronic and other electric equipment,273
56000,Wyoming,435,          Motor vehicles and equipment,107
56000,Wyoming,438,          Other transportation equipment,305
56000,Wyoming,441,          Instruments and related products,145
56000,Wyoming,444,          Miscellaneous manufacturing industries,427
56000,Wyoming,447,          Ordnance 3/,(NA)
56000,Wyoming,450,        Nondurable goods manufacturing,7330
56000,Wyoming,453,          Food and kindred products,1177
56000,Wyoming,456,          Tobacco products,0
56000,Wyoming,459,          Textile mill products,(D)
56000,Wyoming,462,          Apparel and other textile products,333
56000,Wyoming,465,          Paper and allied products,(D)
56000,Wyoming,468,          Printing and publishing,1780
56000,Wyoming,471,          Chemicals and allied products,2667
56000,Wyoming,474,          Petroleum and coal products,941
56000,Wyoming,477,          Rubber and miscellaneous plastics products,266
56000,Wyoming,480,          Leather and leather products,108
56000,Wyoming,500,      Transportation and public utilities,16964
56000,Wyoming,510,        Railroad transportation,(D)
56000,Wyoming,520,        Trucking and warehousing,5883
56000,Wyoming,530,        Water transportation,(D)
56000,Wyoming,540,        Other transportation,2801
56000,Wyoming,541,          Local and interurban passenger transit,710
56000,Wyoming,542,          Transportation by air,1218
56000,Wyoming,543,"          Pipelines, except natural gas",196
56000,Wyoming,544,          Transportation services,677
56000,Wyoming,560,        Communications,2381
56000,Wyoming,570,"        Electric, gas, and sanitary services",2903
56000,Wyoming,610,      Wholesale trade,8749
56000,Wyoming,620,      Retail trade,56883
56000,Wyoming,621,        Building materials and garden equipment,2249
56000,Wyoming,622,        General merchandise stores,5584
56000,Wyoming,623,        Food stores,5908
56000,Wyoming,624,        Automotive dealers and service stations,8915
56000,Wyoming,625,        Apparel and accessory stores,1513
56000,Wyoming,626,        Home furniture and furnishings stores,1938
56000,Wyoming,627,        Eating and drinking places,18508
56000,Wyoming,628,        Miscellaneous retail,12268
56000,Wyoming,700,"      Finance, insurance, and real estate",21019
56000,Wyoming,710,        Depository and nondepository institutions,3927
56000,Wyoming,730,"        Other finance, insurance, and real estate",17092
56000,Wyoming,731,          Security and commodity brokers,723
56000,Wyoming,732,          Insurance carriers,926
56000,Wyoming,733,"          Insurance agents, brokers, and services",(D)
56000,Wyoming,734,          Real estate,9492
56000,Wyoming,735,"          Combined real estate, insurance, etc. 4/",(NA)
56000,Wyoming,736,          Holding and other investment offices,(D)
56000,Wyoming,800,      Services,80828
56000,Wyoming,805,        Hotels and other lodging places,10264
56000,Wyoming,810,        Personal services,5641
56000,Wyoming,815,        Private households,2015
56000,Wyoming,820,        Business services,12713
56000,Wyoming,825,"        Automotive repair, services, and parking",3133
56000,Wyoming,830,        Miscellaneous repair services,2140
56000,Wyoming,835,        Amusement and recreation services,6657
56000,Wyoming,840,        Motion pictures,785
56000,Wyoming,845,        Health services,12949
56000,Wyoming,850,        Legal services,1990
56000,Wyoming,855,        Educational services,2558
56000,Wyoming,860,        Social services 5/,6217
56000,Wyoming,865,"        Museums, botanical, zoological gardens",292
56000,Wyoming,870,        Membership organizations,3287
56000,Wyoming,875,        Engineering and management services 6/,7060
56000,Wyoming,880,        Miscellaneous services,3127
56000,Wyoming,900,    Government and government enterprises,64926
56000,Wyoming,910,      Federal civilian,7421
56000,Wyoming,920,      Military,6181
56000,Wyoming,930,      State and local,51324
56000,Wyoming,931,        State government,13817
56000,Wyoming,932,        Local government,37507
91000,New England,,Employment by place of work,
91000,New England,10,Total employment (number of jobs),8739633
91000,New England,,By type,
91000,New England,20,  Wage and salary employment,7282848
91000,New England,40,  Proprietors employment,1456785
91000,New England,50,    Farm proprietors employment,26852
91000,New England,60,    Nonfarm proprietors employment 2/,1429933
91000,New England,,By industry,
91000,New England,70,  Farm employment,46704
91000,New England,80,  Nonfarm employment,8692929
91000,New England,90,    Private nonfarm employment,7656316
91000,New England,100,"      Agricultural services, forestry, and fishing",99881
91000,New England,110,        Agricultural services,74678
91000,New England,120,        Forestry and fishing,25203
91000,New England,121,          Forestry,6193
91000,New England,122,          Fishing,19010
91000,New England,200,      Mining,6672
91000,New England,210,        Metal mining,94
91000,New England,220,        Coal mining,20
91000,New England,230,        Oil and gas extraction,2426
91000,New England,240,"        Nonmetallic minerals, except fuels",4132
91000,New England,300,      Construction,465968
91000,New England,310,        General building contractors,92378
91000,New England,320,        Heavy construction contractors,36707
91000,New England,330,        Special trade contractors,336883
91000,New England,400,      Manufacturing,1049971
91000,New England,410,        Durable goods manufacturing,684482
91000,New England,413,          Lumber and wood products,(D)
91000,New England,417,          Furniture and fixtures,18081
91000,New England,420,"          Stone, clay, and glass products",21196
91000,New England,423,          Primary metal industries,30930
91000,New England,426,          Fabricated metal products,94749
91000,New England,429,          Industrial machinery and equipment,128269
91000,New England,432,          Electronic and other electric equipment,(D)
91000,New England,435,          Motor vehicles and equipment,9348
91000,New England,438,          Other transportation equipment,73378
91000,New England,441,          Instruments and related products,88557
91000,New England,444,          Miscellaneous manufacturing industries,47114
91000,New England,447,          Ordnance 3/,(NA)
91000,New England,450,        Nondurable goods manufacturing,365489
91000,New England,453,          Food and kindred products,48404
91000,New England,456,          Tobacco products,350
91000,New England,459,          Textile mill products,28049
91000,New England,462,          Apparel and other textile products,20740
91000,New England,465,          Paper and allied products,48657
91000,New England,468,          Printing and publishing,103884
91000,New England,471,          Chemicals and allied products,47425
91000,New England,474,          Petroleum and coal products,2702
91000,New England,477,          Rubber and miscellaneous plastics products,54665
91000,New England,480,          Leather and leather products,10613
91000,New England,500,      Transportation and public utilities,343697
91000,New England,510,        Railroad transportation,(D)
91000,New England,520,        Trucking and warehousing,80094
91000,New England,530,        Water transportation,9788
91000,New England,540,        Other transportation,(D)
91000,New England,541,          Local and interurban passenger transit,54418
91000,New England,542,          Transportation by air,45394
91000,New England,543,"          Pipelines, except natural gas",(D)
91000,New England,544,          Transportation services,(D)
91000,New England,560,        Communications,77453
91000,New England,570,"        Electric, gas, and sanitary services",44635
91000,New England,610,      Wholesale trade,381247
91000,New England,620,      Retail trade,1416301
91000,New England,621,        Building materials and garden equipment,55354
91000,New England,622,        General merchandise stores,119918
91000,New England,623,        Food stores,230627
91000,New England,624,        Automotive dealers and service stations,125650
91000,New England,625,        Apparel and accessory stores,82658
91000,New England,626,        Home furniture and furnishings stores,62286
91000,New England,627,        Eating and drinking places,428897
91000,New England,628,        Miscellaneous retail,310911
91000,New England,700,"      Finance, insurance, and real estate",762994
91000,New England,710,        Depository and nondepository institutions,(D)
91000,New England,730,"        Other finance, insurance, and real estate",(D)
91000,New England,731,          Security and commodity brokers,84278
91000,New England,732,          Insurance carriers,138628
91000,New England,733,"          Insurance agents, brokers, and services",66600
91000,New England,734,          Real estate,236801
91000,New England,735,"          Combined real estate, insurance, etc. 4/",(NA)
91000,New England,736,          Holding and other investment offices,(D)
91000,New England,800,      Services,3129585
91000,New England,805,        Hotels and other lodging places,93659
91000,New England,810,        Personal services,143978
91000,New England,815,        Private households,58954
91000,New England,820,        Business services,629715
91000,New England,825,"        Automotive repair, services, and parking",82489
91000,New England,830,        Miscellaneous repair services,38278
91000,New England,835,        Amusement and recreation services,175456
91000,New England,840,        Motion pictures,25440
91000,New England,845,        Health services,749156
91000,New England,850,        Legal services,89696
91000,New England,855,        Educational services,330321
91000,New England,860,        Social services 5/,208841
91000,New England,865,"        Museums, botanical, zoological gardens",9063
91000,New England,870,        Membership organizations,110190
91000,New England,875,        Engineering and management services 6/,331655
91000,New England,880,        Miscellaneous services,52694
91000,New England,900,    Government and government enterprises,1036613
91000,New England,910,      Federal civilian,119362
91000,New England,920,      Military,68554
91000,New England,930,      State and local,848697
91000,New England,931,        State government,278817
91000,New England,932,        Local government,569880
92000,Mideast,,Employment by place of work,
92000,Mideast,10,Total employment (number of jobs),26409297
92000,Mideast,,By type,
92000,Mideast,20,  Wage and salary employment,22477345
92000,Mideast,40,  Proprietors employment,3931952
92000,Mideast,50,    Farm proprietors employment,124781
92000,Mideast,60,    Nonfarm proprietors employment 2/,3807171
92000,Mideast,,By industry,
92000,Mideast,70,  Farm employment,188424
92000,Mideast,80,  Nonfarm employment,26220873
92000,Mideast,90,    Private nonfarm employment,22524480
92000,Mideast,100,"      Agricultural services, forestry, and fishing",196053
92000,Mideast,110,        Agricultural services,181192
92000,Mideast,120,        Forestry and fishing,14861
92000,Mideast,121,          Forestry,(D)
92000,Mideast,122,          Fishing,(D)
92000,Mideast,200,      Mining,41424
92000,Mideast,210,        Metal mining,354
92000,Mideast,220,        Coal mining,10775
92000,Mideast,230,        Oil and gas extraction,15587
92000,Mideast,240,"        Nonmetallic minerals, except fuels",14708
92000,Mideast,300,      Construction,1280465
92000,Mideast,310,        General building contractors,278083
92000,Mideast,320,        Heavy construction contractors,99931
92000,Mideast,330,        Special trade contractors,902451
92000,Mideast,400,      Manufacturing,2595689
92000,Mideast,410,        Durable goods manufacturing,1351122
92000,Mideast,413,          Lumber and wood products,(D)
92000,Mideast,417,          Furniture and fixtures,54405
92000,Mideast,420,"          Stone, clay, and glass products",(D)
92000,Mideast,423,          Primary metal industries,107068
92000,Mideast,426,          Fabricated metal products,195134
92000,Mideast,429,          Industrial machinery and equipment,249083
92000,Mideast,432,          Electronic and other electric equipment,(D)
92000,Mideast,435,          Motor vehicles and equipment,55957
92000,Mideast,438,          Other transportation equipment,54777
92000,Mideast,441,          Instruments and related products,166714
92000,Mideast,444,          Miscellaneous manufacturing industries,(D)
92000,Mideast,447,          Ordnance 3/,(NA)
92000,Mideast,450,        Nondurable goods manufacturing,1244567
92000,Mideast,453,          Food and kindred products,213825
92000,Mideast,456,          Tobacco products,(D)
92000,Mideast,459,          Textile mill products,43646
92000,Mideast,462,          Apparel and other textile products,135064
92000,Mideast,465,          Paper and allied products,(D)
92000,Mideast,468,          Printing and publishing,333414
92000,Mideast,471,          Chemicals and allied products,265227
92000,Mideast,474,          Petroleum and coal products,(D)
92000,Mideast,477,          Rubber and miscellaneous plastics products,122370
92000,Mideast,480,          Leather and leather products,12764
92000,Mideast,500,      Transportation and public utilities,1351524
92000,Mideast,510,        Railroad transportation,25521
92000,Mideast,520,        Trucking and warehousing,335727
92000,Mideast,530,        Water transportation,29622
92000,Mideast,540,        Other transportation,508751
92000,Mideast,541,          Local and interurban passenger transit,210463
92000,Mideast,542,          Transportation by air,201956
92000,Mideast,543,"          Pipelines, except natural gas",844
92000,Mideast,544,          Transportation services,95488
92000,Mideast,560,        Communications,309997
92000,Mideast,570,"        Electric, gas, and sanitary services",141906
92000,Mideast,610,      Wholesale trade,1232046
92000,Mideast,620,      Retail trade,3994962
92000,Mideast,621,        Building materials and garden equipment,150719
92000,Mideast,622,        General merchandise stores,380990
92000,Mideast,623,        Food stores,634387
92000,Mideast,624,        Automotive dealers and service stations,334969
92000,Mideast,625,        Apparel and accessory stores,263787
92000,Mideast,626,        Home furniture and furnishings stores,189273
92000,Mideast,627,        Eating and drinking places,1193002
92000,Mideast,628,        Miscellaneous retail,847835
92000,Mideast,700,"      Finance, insurance, and real estate",2419357
92000,Mideast,710,        Depository and nondepository institutions,(D)
92000,Mideast,730,"        Other finance, insurance, and real estate",(D)
92000,Mideast,731,          Security and commodity brokers,324919
92000,Mideast,732,          Insurance carriers,308883
92000,Mideast,733,"          Insurance agents, brokers, and services",(D)
92000,Mideast,734,          Real estate,771022
92000,Mideast,735,"          Combined real estate, insurance, etc. 4/",(NA)
92000,Mideast,736,          Holding and other investment offices,312199
92000,Mideast,800,      Services,9412960
92000,Mideast,805,        Hotels and other lodging places,279595
92000,Mideast,810,        Personal services,438318
92000,Mideast,815,        Private households,192481
92000,Mideast,820,        Business services,1915355
92000,Mideast,825,"        Automotive repair, services, and parking",238983
92000,Mideast,830,        Miscellaneous repair services,107922
92000,Mideast,835,        Amusement and recreation services,540154
92000,Mideast,840,        Motion pictures,119547
92000,Mideast,845,        Health services,2170419
92000,Mideast,850,        Legal services,357718
92000,Mideast,855,        Educational services,785373
92000,Mideast,860,        Social services 5/,687559
92000,Mideast,865,"        Museums, botanical, zoological gardens",24472
92000,Mideast,870,        Membership organizations,433476
92000,Mideast,875,        Engineering and management services 6/,992324
92000,Mideast,880,        Miscellaneous services,129264
92000,Mideast,900,    Government and government enterprises,3696393
92000,Mideast,910,      Federal civilian,667939
92000,Mideast,920,      Military,211254
92000,Mideast,930,      State and local,2817200
92000,Mideast,931,        State government,689628
92000,Mideast,932,        Local government,2127572
93000,Great Lakes,,Employment by place of work,
93000,Great Lakes,10,Total employment (number of jobs),26830018
93000,Great Lakes,,By type,
93000,Great Lakes,20,  Wage and salary employment,22792145
93000,Great Lakes,40,  Proprietors employment,4037873
93000,Great Lakes,50,    Farm proprietors employment,360944
93000,Great Lakes,60,    Nonfarm proprietors employment 2/,3676929
93000,Great Lakes,,By industry,
93000,Great Lakes,70,  Farm employment,456353
93000,Great Lakes,80,  Nonfarm employment,26373665
93000,Great Lakes,90,    Private nonfarm employment,23108562
93000,Great Lakes,100,"      Agricultural services, forestry, and fishing",232847
93000,Great Lakes,110,        Agricultural services,218181
93000,Great Lakes,120,        Forestry and fishing,14666
93000,Great Lakes,121,          Forestry,10204
93000,Great Lakes,122,          Fishing,4462
93000,Great Lakes,200,      Mining,65267
93000,Great Lakes,210,        Metal mining,2321
93000,Great Lakes,220,        Coal mining,9980
93000,Great Lakes,230,        Oil and gas extraction,33677
93000,Great Lakes,240,"        Nonmetallic minerals, except fuels",19289
93000,Great Lakes,300,      Construction,1404141
93000,Great Lakes,310,        General building contractors,313005
93000,Great Lakes,320,        Heavy construction contractors,108766
93000,Great Lakes,330,        Special trade contractors,982370
93000,Great Lakes,400,      Manufacturing,4390645
93000,Great Lakes,410,        Durable goods manufacturing,2971770
93000,Great Lakes,413,          Lumber and wood products,138748
93000,Great Lakes,417,          Furniture and fixtures,132946
93000,Great Lakes,420,"          Stone, clay, and glass products",120915
93000,Great Lakes,423,          Primary metal industries,263204
93000,Great Lakes,426,          Fabricated metal products,515242
93000,Great Lakes,429,          Industrial machinery and equipment,623579
93000,Great Lakes,432,          Electronic and other electric equipment,324181
93000,Great Lakes,435,          Motor vehicles and equipment,571111
